Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
J.D. McKissic,WAS,7,7,54,0,3.0,19,2.7,35,5.0,2.7,0,,0,0.0,0,98.8,2.0,2022,21
Curtis Samuel,WAS,9,7,78,1,3.0,40,5.7,38,5.4,6.1,2,3.5,0,0.0,0,139.8,2.0,2022,21
Jahan Dotson,WAS,5,4,59,1,4.0,50,12.5,9,2.3,15.2,0,,0,0.0,0,155.4,2.0,2022,21
Terry McLaurin,WAS,8,4,75,0,3.0,50,12.5,25,6.3,13.5,0,,1,12.5,0,82.8,2.0,2022,21
Logan Thomas,WAS,5,3,37,1,1.0,25,8.3,12,4.0,13.8,0,,0,0.0,1,82.9,2.0,2022,21
Antonio Gibson,WAS,4,2,13,0,1.0,4,2.0,9,4.5,-1.3,1,2.0,1,25.0,0,57.3,2.0,2022,21
John Bates,WAS,3,2,15,0,,8,4.0,7,3.5,5.0,0,,0,0.0,0,78.5,2.0,2022,21
Dax Milne,WAS,1,1,6,0,,3,3.0,3,3.0,3.0,0,,0,0.0,0,91.7,2.0,2022,21
Cam Sims,WAS,2,0,0,0,,0,,0,,35.0,0,,0,0.0,0,39.6,2.0,2022,21
Amon-Ra St. Brown,DET,12,9,116,2,5.0,60,6.7,56,6.2,7.2,0,,0,0.0,0,144.4,2.0,2022,21
T.J. Hockenson,DET,7,3,26,0,1.0,21,7.0,5,1.7,7.6,0,,2,28.6,0,53.3,2.0,2022,21
Josh Reynolds,DET,3,3,38,1,3.0,28,9.3,10,3.3,9.3,0,,0,0.0,0,158.3,2.0,2022,21
D'Andre Swift,DET,5,2,31,1,1.0,-6,-3.0,37,18.5,4.0,0,,1,20.0,0,100.8,2.0,2022,21
Craig Reynolds,DET,1,1,13,0,1.0,3,3.0,10,10.0,3.0,0,,0,0.0,0,118.7,2.0,2022,21
Brock Wright,DET,1,1,25,0,1.0,15,15.0,10,10.0,15.0,0,,0,0.0,0,118.7,2.0,2022,21
Jamaal Williams,DET,1,1,7,0,0.0,5,5.0,2,2.0,5.0,0,,0,0.0,0,95.8,2.0,2022,21
DJ Chark,DET,4,0,0,0,,0,,0,,21.8,0,,1,25.0,0,39.6,2.0,2022,21
