Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Christian Kirk,JAX,6,6,90,1,4.0,45,7.5,45,7.5,7.5,1,6.0,0,0.0,0,158.3,7.0,2023,94
Evan Engram,JAX,7,5,45,0,2.0,10,2.0,35,7.0,4.9,0,,0,0.0,0,88.4,7.0,2023,94
Jamal Agnew,JAX,6,4,36,0,1.0,18,4.5,18,4.5,8.0,0,,0,0.0,0,82.6,7.0,2023,94
Travis Etienne,JAX,5,3,24,0,1.0,-15,-5.0,39,13.0,-3.8,0,,0,0.0,0,72.1,7.0,2023,94
Tim Jones,JAX,2,2,17,0,1.0,8,4.0,9,4.5,4.0,0,,0,0.0,0,102.1,7.0,2023,94
Calvin Ridley,JAX,4,1,5,0,,-2,-2.0,7,7.0,18.8,0,,0,0.0,0,39.6,7.0,2023,94
Alvin Kamara,NOR,14,12,91,0,6.0,-2,-0.2,93,7.8,0.4,1,12.0,1,7.1,0,93.7,7.0,2023,94
Chris Olave,NOR,15,7,57,0,3.0,32,4.6,25,3.6,7.9,0,,1,6.7,0,56.8,7.0,2023,94
Taysom Hill,NOR,5,4,50,0,2.0,37,9.3,13,3.3,8.6,0,,0,0.0,0,108.3,7.0,2023,94
Rashid Shaheed,NOR,8,4,28,0,1.0,12,3.0,16,4.0,9.5,0,,0,0.0,1,18.7,7.0,2023,94
Foster Moreau,NOR,4,3,33,0,1.0,18,6.0,15,5.0,6.0,0,,1,25.0,0,99.0,7.0,2023,94
Michael Thomas,NOR,7,3,42,1,2.0,28,9.3,14,4.7,9.3,0,,0,0.0,0,102.4,7.0,2023,94
