Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Jared Goff,DET,2,0,7.0,2023,99
Jahmyr Gibbs,DET,0,0,7.0,2023,99
Craig Reynolds,DET,0,0,7.0,2023,99
Amon-Ra St. Brown,DET,0,0,7.0,2023,99
Sam LaPorta,DET,0,0,7.0,2023,99
Josh Reynolds,DET,0,0,7.0,2023,99
Kalif Raymond,DET,0,0,7.0,2023,99
Jameson Williams,DET,0,0,7.0,2023,99
Antoine Green,DET,0,0,7.0,2023,99
Lamar Jackson,BAL,1,1,7.0,2023,99
Tyler Huntley,BAL,0,0,7.0,2023,99
Gus Edwards,BAL,0,0,7.0,2023,99
Justice Hill,BAL,0,0,7.0,2023,99
Zay Flowers,BAL,0,0,7.0,2023,99
Mark Andrews,BAL,0,0,7.0,2023,99
Odell Beckham Jr.,BAL,0,0,7.0,2023,99
Rashod Bateman,BAL,0,0,7.0,2023,99
Patrick Ricard,BAL,0,0,7.0,2023,99
Nelson Agholor,BAL,0,0,7.0,2023,99
Keaton Mitchell,BAL,0,0,7.0,2023,99
