#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,9:44,NOR 25,11,4:28,43,Missed FG,1,Saints,7.0,2023,94
2,1,5:02,NOR 41,3,1:26,4,Punt,1,Saints,7.0,2023,94
3,1,3:36,JAX 17,6,2:10,12,Field Goal,1,Saints,7.0,2023,94
4,2,13:09,NOR 25,6,2:26,31,Downs,1,Saints,7.0,2023,94
5,2,9:47,NOR 13,5,2:30,41,Punt,1,Saints,7.0,2023,94
6,2,5:41,JAX 46,8,3:44,29,Field Goal,1,Saints,7.0,2023,94
7,2,0:32,NOR 25,1,0:32,-6,End of Half,1,Saints,7.0,2023,94
8,3,15:00,NOR 25,11,5:11,52,Field Goal,1,Saints,7.0,2023,94
9,3,7:39,NOR 13,3,0:52,0,Interception,1,Saints,7.0,2023,94
10,3,6:47,NOR 25,16,7:26,75,Touchdown,1,Saints,7.0,2023,94
11,4,11:29,NOR 7,3,1:02,5,Punt,1,Saints,7.0,2023,94
12,4,7:29,NOR 47,3,0:51,53,Touchdown,1,Saints,7.0,2023,94
13,4,4:30,NOR 10,3,0:45,6,Punt,1,Saints,7.0,2023,94
14,4,3:08,NOR 25,12,2:47,69,Downs,1,Saints,7.0,2023,94
