Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Geno Smith,SEA,1,1,13.0,2022,191
DeeJay Dallas,SEA,0,0,13.0,2022,191
Kenneth Walker III,SEA,0,0,13.0,2022,191
Tony Jones,SEA,0,0,13.0,2022,191
Tyler Lockett,SEA,0,0,13.0,2022,191
D.K. Metcalf,SEA,0,0,13.0,2022,191
Noah Fant,SEA,0,0,13.0,2022,191
Will Dissly,SEA,0,0,13.0,2022,191
Marquise Goodwin,SEA,0,0,13.0,2022,191
Colby Parkinson,SEA,0,0,13.0,2022,191
Laquon Treadwell,SEA,0,0,13.0,2022,191
John Wolford,LAR,1,0,13.0,2022,191
Cam Akers,LAR,0,0,13.0,2022,191
Brandon Powell,LAR,0,0,13.0,2022,191
Tutu Atwell,LAR,0,0,13.0,2022,191
Kyren Williams,LAR,0,0,13.0,2022,191
Bryce Perkins,LAR,0,0,13.0,2022,191
Van Jefferson,LAR,0,0,13.0,2022,191
Ben Skowronek,LAR,0,0,13.0,2022,191
Tyler Higbee,LAR,0,0,13.0,2022,191
Austin Trammell,LAR,0,0,13.0,2022,191
