Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Zach Wilson,NYJ,23,39,263,0,1,2,6,41,68.6,10.0,2023,149
Garrett Wilson,NYJ,0,1,0,0,0,0,0,0,39.6,10.0,2023,149
Breece Hall,NYJ,0,0,0,0,0,0,0,0,,10.0,2023,149
Dalvin Cook,NYJ,0,0,0,0,0,0,0,0,,10.0,2023,149
Tyler Conklin,NYJ,0,0,0,0,0,0,0,0,,10.0,2023,149
Xavier Gipson,NYJ,0,0,0,0,0,0,0,0,,10.0,2023,149
Allen Lazard,NYJ,0,0,0,0,0,0,0,0,,10.0,2023,149
Malik Taylor,NYJ,0,0,0,0,0,0,0,0,,10.0,2023,149
C.J. Uzomah,NYJ,0,0,0,0,0,0,0,0,,10.0,2023,149
Michael Carter,NYJ,0,0,0,0,0,0,0,0,,10.0,2023,149
Aidan O'Connell,LVR,16,27,153,1,1,3,27,42,72.0,10.0,2023,149
Josh Jacobs,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
DeAndre Carter,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
Zamir White,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
Davante Adams,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
Michael Mayer,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
Austin Hooper,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
Hunter Renfrow,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,10.0,2023,149
