Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Jared Goff,DET,0,0,10.0,2023,145
David Montgomery,DET,0,0,10.0,2023,145
Jahmyr Gibbs,DET,0,0,10.0,2023,145
Amon-Ra St. Brown,DET,0,0,10.0,2023,145
Kalif Raymond,DET,0,0,10.0,2023,145
Sam LaPorta,DET,0,0,10.0,2023,145
Brock Wright,DET,0,0,10.0,2023,145
Jameson Williams,DET,0,0,10.0,2023,145
Josh Reynolds,DET,0,0,10.0,2023,145
Justin Herbert,LAC,0,0,10.0,2023,145
Austin Ekeler,LAC,0,0,10.0,2023,145
Joshua Kelley,LAC,0,0,10.0,2023,145
Keenan Allen,LAC,0,0,10.0,2023,145
Jalen Guyton,LAC,0,0,10.0,2023,145
Quentin Johnston,LAC,0,0,10.0,2023,145
Donald Parham,LAC,0,0,10.0,2023,145
Derius Davis,LAC,0,0,10.0,2023,145
Stone Smartt,LAC,0,0,10.0,2023,145
Gerald Everett,LAC,0,0,10.0,2023,145
