Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Jameis Winston,CLE,1,0,14.0,2024,199
Nick Chubb,CLE,0,0,14.0,2024,199
Jerome Ford,CLE,0,0,14.0,2024,199
Jerry Jeudy,CLE,0,0,14.0,2024,199
David Njoku,CLE,0,0,14.0,2024,199
Elijah Moore,CLE,0,0,14.0,2024,199
James Proche,CLE,0,0,14.0,2024,199
Jordan Akins,CLE,0,0,14.0,2024,199
Michael Woods II,CLE,0,0,14.0,2024,199
Pierre Strong,CLE,0,0,14.0,2024,199
Blake Whiteheart,CLE,0,0,14.0,2024,199
Russell Wilson,PIT,0,0,14.0,2024,199
Najee Harris,PIT,0,0,14.0,2024,199
Jaylen Warren,PIT,0,0,14.0,2024,199
Cordarrelle Patterson,PIT,1,1,14.0,2024,199
Pat Freiermuth,PIT,0,0,14.0,2024,199
Scott Miller,PIT,0,0,14.0,2024,199
Mike Williams,PIT,0,0,14.0,2024,199
Van Jefferson,PIT,0,0,14.0,2024,199
Calvin Austin III,PIT,0,0,14.0,2024,199
Darnell Washington,PIT,0,0,14.0,2024,199
MyCole Pruitt,PIT,0,0,14.0,2024,199
