Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Deshaun Watson,CLE,15,28,125,1,0,7,33,19,77.2,5.0,2024,70
Jameis Winston,CLE,1,1,16,0,0,0,0,16,118.7,5.0,2024,70
Jerome Ford,CLE,0,0,0,0,0,0,0,0,,5.0,2024,70
D'Onta Foreman,CLE,0,0,0,0,0,0,0,0,,5.0,2024,70
Pierre Strong,CLE,0,0,0,0,0,0,0,0,,5.0,2024,70
Amari Cooper,CLE,0,0,0,0,0,0,0,0,,5.0,2024,70
Jordan Akins,CLE,0,0,0,0,0,0,0,0,,5.0,2024,70
Jerry Jeudy,CLE,0,0,0,0,0,0,0,0,,5.0,2024,70
David Njoku,CLE,0,0,0,0,0,0,0,0,,5.0,2024,70
Elijah Moore,CLE,0,0,0,0,0,0,0,0,,5.0,2024,70
Jayden Daniels,WAS,14,25,238,1,1,3,17,66,85.1,5.0,2024,70
Marcus Mariota,WAS,1,3,-2,0,0,0,0,-2,42.4,5.0,2024,70
Austin Ekeler,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
Jeremy McNichols,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
Brian Robinson Jr.,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
Dyami Brown,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
Luke McCaffrey,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
Zach Ertz,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
Olamide Zaccheaus,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
Brycen Tremayne,WAS,0,0,0,0,0,0,0,0,,5.0,2024,70
