Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Derek Carr,NOR,0,0,6.0,2023,87
Taysom Hill,NOR,0,0,6.0,2023,87
Alvin Kamara,NOR,0,0,6.0,2023,87
Rashid Shaheed,NOR,0,0,6.0,2023,87
Chris Olave,NOR,0,0,6.0,2023,87
Michael Thomas,NOR,0,0,6.0,2023,87
Foster Moreau,NOR,0,0,6.0,2023,87
Kendre Miller,NOR,0,0,6.0,2023,87
C.J. Stroud,HOU,0,0,6.0,2023,87
Devin Singletary,HOU,0,0,6.0,2023,87
Dameon Pierce,HOU,0,0,6.0,2023,87
Xavier Hutchinson,HOU,0,0,6.0,2023,87
Mike Boone,HOU,0,0,6.0,2023,87
Nico Collins,HOU,0,0,6.0,2023,87
Dalton Schultz,HOU,0,0,6.0,2023,87
Noah Brown,HOU,0,0,6.0,2023,87
Brevin Jordan,HOU,0,0,6.0,2023,87
Robert Woods,HOU,0,0,6.0,2023,87
