Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Antoine Winfield Jr.,TAM,0,6,6,100.0%,70.0,11.7,11.7,0.0,115.3,6.7,40.0,30.0,5,1,0,0.0,1,10,1,9.1%,15.0,2023,215
Christian Izien,TAM,0,4,4,100.0%,32.0,8.0,8.0,0.0,100.0,3.5,14.0,18.0,9,1,1,0.0,2,6,0,0.0%,15.0,2023,215
Lavonte David,TAM,0,5,4,80.0%,22.0,5.5,4.4,1.0,124.6,0.4,3.0,19.0,7,1,0,0.5,2,9,1,10.0%,15.0,2023,215
Zyon McCollum,TAM,0,5,4,80.0%,63.0,15.8,12.6,1.0,158.3,9.2,42.0,21.0,0,0,0,0.0,0,3,1,25.0%,15.0,2023,215
K.J. Britt,TAM,0,4,3,75.0%,17.0,5.7,4.3,0.0,82.3,5.3,12.0,5.0,7,0,0,0.0,0,6,0,0.0%,15.0,2023,215
Dee Delaney,TAM,0,3,2,66.7%,49.0,24.5,16.3,0.0,109.7,11.3,30.0,19.0,0,0,0,0.0,0,4,0,0.0%,15.0,2023,215
Jamel Dean,TAM,0,3,2,66.7%,19.0,9.5,6.3,0.0,84.0,11.0,16.0,3.0,2,0,0,0.0,0,3,0,0.0%,15.0,2023,215
Anthony Nelson,TAM,0,1,1,100.0%,-1.0,-1.0,-1.0,0.0,79.2,-5.0,-5.0,4.0,0,1,0,1.0,2,4,0,0.0%,15.0,2023,215
Shaquil Barrett,TAM,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-4.0,-4.0,8.0,6,0,1,0.5,2,2,0,0.0%,15.0,2023,215
YaYa Diaby,TAM,0,1,1,100.0%,4.0,4.0,4.0,0.0,83.3,-2.0,-2.0,6.0,3,0,1,0.0,1,1,1,50.0%,15.0,2023,215
Kaevon Merriweather,TAM,0,3,1,33.3%,5.0,5.0,1.7,0.0,42.4,18.3,5.0,0.0,1,0,0,0.0,0,3,0,0.0%,15.0,2023,215
Calijah Kancey,TAM,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,15.0,2023,215
Vita Vea,TAM,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,15.0,2023,215
Carrington Valentine,GNB,0,8,7,87.5%,90.0,12.9,11.3,0.0,113.5,8.1,60.0,30.0,0,0,0,0.0,0,5,0,0.0%,15.0,2023,215
Rudy Ford,GNB,0,5,3,60.0%,64.0,21.3,12.8,0.0,104.2,8.8,34.0,30.0,0,0,0,0.0,0,8,0,0.0%,15.0,2023,215
De'Vondre Campbell,GNB,0,4,3,75.0%,84.0,28.0,21.0,1.0,156.2,7.5,26.0,58.0,2,0,0,0.0,0,5,1,16.7%,15.0,2023,215
Jonathan Owens,GNB,0,4,3,75.0%,45.0,15.0,11.3,0.0,111.5,13.0,35.0,10.0,0,0,0,0.0,0,12,0,0.0%,15.0,2023,215
Keisean Nixon,GNB,0,2,2,100.0%,38.0,19.0,19.0,1.0,158.3,9.5,19.0,19.0,0,0,0,0.0,0,1,1,50.0%,15.0,2023,215
Quay Walker,GNB,0,2,2,100.0%,26.0,13.0,13.0,1.0,158.3,3.0,6.0,20.0,3,0,0,0.0,0,6,1,14.3%,15.0,2023,215
Eric Stokes,GNB,0,2,2,100.0%,34.0,17.0,17.0,1.0,158.3,9.5,19.0,15.0,0,0,0,0.0,0,1,0,0.0%,15.0,2023,215
Kenny Clark,GNB,0,0,0,,,,,,,,,,0,1,0,2.0,3,4,0,0.0%,15.0,2023,215
Rashan Gary,GNB,0,0,0,,,,,,,,,,2,2,0,0.0,2,1,0,0.0%,15.0,2023,215
Lukas Van Ness,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,15.0,2023,215
Kingsley Enagbare,GNB,0,0,0,,,,,,,,,,2,0,0,1.0,1,2,0,0.0%,15.0,2023,215
Devonte Wyatt,GNB,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,15.0,2023,215
Preston Smith,GNB,0,0,0,,,,,,,,,,2,0,0,0.0,0,1,0,0.0%,15.0,2023,215
