Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Gardner Minshew II,IND,17,26,127,1,0,1,7,19,89.7,9.0,2023,132
Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,9.0,2023,132
Zack Moss,IND,0,0,0,0,0,0,0,0,,9.0,2023,132
Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,9.0,2023,132
Andrew Ogletree,IND,0,0,0,0,0,0,0,0,,9.0,2023,132
Isaiah McKenzie,IND,0,0,0,0,0,0,0,0,,9.0,2023,132
Josh Downs,IND,0,0,0,0,0,0,0,0,,9.0,2023,132
Kylen Granson,IND,0,0,0,0,0,0,0,0,,9.0,2023,132
Alec Pierce,IND,0,0,0,0,0,0,0,0,,9.0,2023,132
Bryce Young,CAR,24,39,173,1,3,4,36,48,48.3,9.0,2023,132
Chuba Hubbard,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
Miles Sanders,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
Hayden Hurst,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
Adam Thielen,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
Stephen Sullivan,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
Tommy Tremble,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
DJ Chark,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
Jonathan Mingo,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
Raheem Blackshear,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
Terrace Marshall Jr.,CAR,0,0,0,0,0,0,0,0,,9.0,2023,132
