Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Baker Mayfield,TAM,21,30,265,2,0,2,14,53,119.4,9.0,2023,127
Rachaad White,TAM,0,0,0,0,0,0,0,0,,9.0,2023,127
Ke'Shawn Vaughn,TAM,0,0,0,0,0,0,0,0,,9.0,2023,127
Mike Evans,TAM,0,0,0,0,0,0,0,0,,9.0,2023,127
Cade Otton,TAM,0,0,0,0,0,0,0,0,,9.0,2023,127
Trey Palmer,TAM,0,0,0,0,0,0,0,0,,9.0,2023,127
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,9.0,2023,127
Robert Hainsey,TAM,0,0,0,0,0,0,0,0,,9.0,2023,127
Chase Edmonds,TAM,0,0,0,0,0,0,0,0,,9.0,2023,127
C.J. Stroud,HOU,30,42,470,5,0,3,27,75,147.8,9.0,2023,127
Devin Singletary,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
Xavier Hutchinson,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
Mike Boone,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
Tank Dell,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
Noah Brown,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
Dalton Schultz,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
Nico Collins,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
John Metchie,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
Andrew Beck,HOU,0,0,0,0,0,0,0,0,,9.0,2023,127
