Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Skylar Thompson,MIA,1,1,5.0,2022,73
Teddy Bridgewater,MIA,0,0,5.0,2022,73
Raheem Mostert,MIA,0,0,5.0,2022,73
Tyreek Hill,MIA,0,0,5.0,2022,73
Myles Gaskin,MIA,0,0,5.0,2022,73
Durham Smythe,MIA,0,0,5.0,2022,73
Chase Edmonds,MIA,0,0,5.0,2022,73
Mike Gesicki,MIA,0,0,5.0,2022,73
Jaylen Waddle,MIA,0,0,5.0,2022,73
Cedrick Wilson Jr.,MIA,0,0,5.0,2022,73
Trent Sherfield,MIA,0,0,5.0,2022,73
River Cracraft,MIA,0,0,5.0,2022,73
Tanner Conner,MIA,0,0,5.0,2022,73
Zach Wilson,NYJ,0,0,5.0,2022,73
Breece Hall,NYJ,0,0,5.0,2022,73
Michael Carter,NYJ,0,0,5.0,2022,73
Braxton Berrios,NYJ,0,0,5.0,2022,73
Corey Davis,NYJ,0,0,5.0,2022,73
Garrett Wilson,NYJ,0,0,5.0,2022,73
C.J. Uzomah,NYJ,0,0,5.0,2022,73
Jeff Smith,NYJ,0,0,5.0,2022,73
Elijah Moore,NYJ,0,0,5.0,2022,73
Tyler Conklin,NYJ,0,0,5.0,2022,73
