Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Jordan Love,GNB,19,30,185,1,0,3,18,35,91.7,17.0,2024,254
Josh Jacobs,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Emanuel Wilson,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Romeo Doubs,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Tucker Kraft,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Dontayvion Wicks,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Bo Melton,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Jayden Reed,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Luke Musgrave,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Malik Heath,GNB,0,0,0,0,0,0,0,0,,17.0,2024,254
Sam Darnold,MIN,33,43,377,3,1,1,5,37,116.1,17.0,2024,254
Aaron Jones,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
Cam Akers,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
Ty Chandler,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
Justin Jefferson,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
Jalen Nailor,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
Jordan Addison,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
T.J. Hockenson,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
C.J. Ham,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
Johnny Mundt,MIN,0,0,0,0,0,0,0,0,,17.0,2024,254
