Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Tyron Smith,T,87,100%,0,0%,6,21%,1,Cowboys,2.0,2023,28
Tyler Biadasz,C,87,100%,0,0%,6,21%,1,Cowboys,2.0,2023,28
Terence Steele,T,87,100%,0,0%,4,14%,1,Cowboys,2.0,2023,28
Dak Prescott,QB,87,100%,0,0%,0,0%,1,Cowboys,2.0,2023,28
Zack Martin,G,82,94%,0,0%,0,0%,1,Cowboys,2.0,2023,28
CeeDee Lamb,WR,63,72%,0,0%,0,0%,1,Cowboys,2.0,2023,28
Michael Gallup,WR,63,72%,0,0%,0,0%,1,Cowboys,2.0,2023,28
Jalen Tolbert,WR,59,68%,0,0%,1,4%,1,Cowboys,2.0,2023,28
Tony Pollard,RB,56,64%,0,0%,0,0%,1,Cowboys,2.0,2023,28
Jake Ferguson,TE,52,60%,0,0%,0,0%,1,Cowboys,2.0,2023,28
Chuma Edoga,T,45,52%,0,0%,2,7%,1,Cowboys,2.0,2023,28
T.J. Bass,G,42,48%,0,0%,6,21%,1,Cowboys,2.0,2023,28
Luke Schoonmaker,TE,31,36%,0,0%,12,43%,1,Cowboys,2.0,2023,28
Peyton Hendershot,TE,31,36%,0,0%,11,39%,1,Cowboys,2.0,2023,28
Hunter Luepke,RB,18,21%,0,0%,16,57%,1,Cowboys,2.0,2023,28
Rico Dowdle,RB,18,21%,0,0%,12,43%,1,Cowboys,2.0,2023,28
KaVontae Turpin,WR,16,18%,0,0%,9,32%,1,Cowboys,2.0,2023,28
Jalen Brooks,WR,15,17%,0,0%,13,46%,1,Cowboys,2.0,2023,28
Deuce Vaughn,RB,13,15%,0,0%,1,4%,1,Cowboys,2.0,2023,28
Asim Richards,G,5,6%,0,0%,6,21%,1,Cowboys,2.0,2023,28
Leighton Vander Esch,LB,0,0%,47,100%,3,11%,1,Cowboys,2.0,2023,28
Stephon Gilmore,CB,0,0%,47,100%,0,0%,1,Cowboys,2.0,2023,28
Trevon Diggs,CB,0,0%,47,100%,0,0%,1,Cowboys,2.0,2023,28
Jayron Kearse,FS,0,0%,47,100%,0,0%,1,Cowboys,2.0,2023,28
Malik Hooker,FS,0,0%,44,94%,0,0%,1,Cowboys,2.0,2023,28
Micah Parsons,LB,0,0%,41,87%,0,0%,1,Cowboys,2.0,2023,28
DaRon Bland,CB,0,0%,26,55%,16,57%,1,Cowboys,2.0,2023,28
Osa Odighizuwa,DT,0,0%,24,51%,3,11%,1,Cowboys,2.0,2023,28
DeMarcus Lawrence,DE,0,0%,24,51%,0,0%,1,Cowboys,2.0,2023,28
Dorance Armstrong Jr.,DE,0,0%,22,47%,6,21%,1,Cowboys,2.0,2023,28
Markquese Bell,FS,0,0%,21,45%,16,57%,1,Cowboys,2.0,2023,28
Sam Williams,DE,0,0%,19,40%,16,57%,1,Cowboys,2.0,2023,28
Damone Clark,LB,0,0%,17,36%,8,29%,1,Cowboys,2.0,2023,28
Juanyeh Thomas,FS,0,0%,16,34%,22,79%,1,Cowboys,2.0,2023,28
Chauncey Golston,DT,0,0%,14,30%,9,32%,1,Cowboys,2.0,2023,28
Dante Fowler,DE,0,0%,14,30%,3,11%,1,Cowboys,2.0,2023,28
Neville Gallimore,DT,0,0%,13,28%,0,0%,1,Cowboys,2.0,2023,28
Mazi Smith,DT,0,0%,11,23%,0,0%,1,Cowboys,2.0,2023,28
Johnathan Hankins,DT,0,0%,10,21%,3,11%,1,Cowboys,2.0,2023,28
Jourdan Lewis,CB,0,0%,10,21%,0,0%,1,Cowboys,2.0,2023,28
Israel Mukuamu,FS,0,0%,3,6%,19,68%,1,Cowboys,2.0,2023,28
C.J. Goodwin,CB,0,0%,0,0%,22,79%,1,Cowboys,2.0,2023,28
Devin Harper,LB,0,0%,0,0%,19,68%,1,Cowboys,2.0,2023,28
Brandon Aubrey,K,0,0%,0,0%,14,50%,1,Cowboys,2.0,2023,28
Trent Sieg,LS,0,0%,0,0%,9,32%,1,Cowboys,2.0,2023,28
Bryan Anger,P,0,0%,0,0%,9,32%,1,Cowboys,2.0,2023,28
Brock Hoffman,C,0,0%,0,0%,6,21%,1,Cowboys,2.0,2023,28
