Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Xavien Howard,MIA,1,0,0,0,1,0.0,6,6,0,0,0,0,0,0,0,2.0,2023,30
David Long,MIA,0,0,0,0,0,1.0,8,5,3,1,2,0,0,0,0,2.0,2023,30
Bradley Chubb,MIA,0,0,0,0,0,1.0,7,5,2,2,2,0,0,0,1,2.0,2023,30
Christian Wilkins,MIA,0,0,0,0,0,1.0,7,5,2,1,1,0,0,0,0,2.0,2023,30
Andrew Van Ginkel,MIA,0,0,0,0,1,1.0,6,2,4,1,3,0,0,0,0,2.0,2023,30
Jevon Holland,MIA,0,0,0,0,1,0.0,11,6,5,1,0,0,0,0,0,2.0,2023,30
Eli Apple,MIA,0,0,0,0,2,0.0,6,5,1,0,0,0,0,0,0,2.0,2023,30
Jerome Baker,MIA,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,2.0,2023,30
Raekwon Davis,MIA,0,0,0,0,0,0.0,5,3,2,1,0,0,0,0,0,2.0,2023,30
DeShon Elliott,MIA,0,0,0,0,1,0.0,4,3,1,0,0,1,0,0,0,2.0,2023,30
Kader Kohou,MIA,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,2.0,2023,30
Zach Sieler,MIA,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,2.0,2023,30
Justin Bethel,MIA,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2023,30
Durham Smythe,MIA,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2023,30
Tua Tagovailoa,MIA,0,0,0,0,0,0.0,0,0,0,0,0,2,-4,0,0,2.0,2023,30
Christian Gonzalez,NWE,1,0,0,0,1,0.0,6,6,0,0,0,0,0,0,0,2.0,2023,30
Matt Judon,NWE,0,0,0,0,0,1.0,4,4,0,2,2,0,0,0,0,2.0,2023,30
Jahlani Tavai,NWE,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,2.0,2023,30
Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,2.0,2023,30
Myles Bryant,NWE,0,0,0,0,1,0.0,6,6,0,2,0,0,0,0,0,2.0,2023,30
Jabrill Peppers,NWE,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,2.0,2023,30
Marcus Jones,NWE,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,2.0,2023,30
Kyle Dugger,NWE,0,0,0,0,1,0.0,3,2,1,1,0,0,0,0,0,2.0,2023,30
Davon Godchaux,NWE,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,2.0,2023,30
Deatrich Wise Jr.,NWE,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,2.0,2023,30
Marte Mapu,NWE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,2.0,2023,30
Jalen Mills,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2023,30
Adrian Phillips,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,2.0,2023,30
Shaun Wade,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2023,30
Christian Barmore,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2023,30
Chris Board,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2023,30
Lawrence Guy,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2023,30
Brenden Schooler,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2023,30
