Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Lamar Jackson,BAL,12,54,0,12,2.0,2023,21
Gus Edwards,BAL,10,62,1,20,2.0,2023,21
Justice Hill,BAL,11,41,0,11,2.0,2023,21
Devin Duvernay,BAL,3,15,0,8,2.0,2023,21
Zay Flowers,BAL,1,6,0,6,2.0,2023,21
Nelson Agholor,BAL,0,0,0,0,2.0,2023,21
Mark Andrews,BAL,0,0,0,0,2.0,2023,21
Odell Beckham Jr.,BAL,0,0,0,0,2.0,2023,21
Rashod Bateman,BAL,0,0,0,0,2.0,2023,21
Isaiah Likely,BAL,0,0,0,0,2.0,2023,21
Joe Burrow,CIN,1,5,0,5,2.0,2023,21
Joe Mixon,CIN,13,59,0,14,2.0,2023,21
Chase Brown,CIN,1,2,0,2,2.0,2023,21
Tee Higgins,CIN,0,0,0,0,2.0,2023,21
Tyler Boyd,CIN,0,0,0,0,2.0,2023,21
Ja'Marr Chase,CIN,0,0,0,0,2.0,2023,21
Irv Smith Jr.,CIN,0,0,0,0,2.0,2023,21
Trayveon Williams,CIN,0,0,0,0,2.0,2023,21
