Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Rasul Douglas,GNB,1,-2,0,-2,2,0.0,4,4,0,0,0,0,0,0,0,2.0,2023,18
Kenny Clark,GNB,0,0,0,0,0,0.5,6,1,5,0,2,0,0,0,0,2.0,2023,18
Rashan Gary,GNB,0,0,0,0,0,0.5,2,0,2,0,1,0,0,0,0,2.0,2023,18
Quay Walker,GNB,0,0,0,0,1,0.0,17,8,9,0,1,0,0,0,0,2.0,2023,18
De'Vondre Campbell,GNB,0,0,0,0,0,0.0,14,7,7,0,0,0,0,0,0,2.0,2023,18
Darnell Savage Jr.,GNB,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0,2.0,2023,18
Rudy Ford,GNB,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,2.0,2023,18
Preston Smith,GNB,0,0,0,0,0,0.0,6,4,2,0,1,0,0,0,0,2.0,2023,18
Jaire Alexander,GNB,0,0,0,0,1,0.0,5,5,0,0,0,0,0,0,0,2.0,2023,18
Kingsley Enagbare,GNB,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,2.0,2023,18
Tedarrell Slaton,GNB,0,0,0,0,0,0.0,4,1,3,0,1,0,0,0,0,2.0,2023,18
Justin Hollins,GNB,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,2.0,2023,18
Devonte Wyatt,GNB,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,2.0,2023,18
Keisean Nixon,GNB,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,2.0,2023,18
Jonathan Owens,GNB,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,2.0,2023,18
Lukas Van Ness,GNB,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,2.0,2023,18
Karl Brooks,GNB,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,2.0,2023,18
Innis Gaines,GNB,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2023,18
Kaden Elliss,ATL,0,0,0,0,0,1.0,6,6,0,1,1,0,0,0,0,2.0,2023,18
Richie Grant,ATL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,2.0,2023,18
Nathan Landman,ATL,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0,2.0,2023,18
Jessie Bates III,ATL,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,2.0,2023,18
Calais Campbell,ATL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,2.0,2023,18
Tre Flowers,ATL,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0,2.0,2023,18
Zach Harrison,ATL,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,2.0,2023,18
Grady Jarrett,ATL,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0,2.0,2023,18
AJ Terrell,ATL,0,0,0,0,2,0.0,3,3,0,0,0,0,0,0,0,2.0,2023,18
Arnold Ebiketie,ATL,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,2.0,2023,18
David Onyemata,ATL,0,0,0,0,2,0.0,2,0,2,0,0,0,0,0,0,2.0,2023,18
Lorenzo Carter,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2023,18
Tae Davis,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2023,18
Bud Dupree,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2023,18
Ta'Quon Graham,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,2.0,2023,18
Andre Smith,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2023,18
Keith Smith,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,2.0,2023,18
