Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Derek Carr,NOR,0,0,5.0,2023,71
Alvin Kamara,NOR,0,0,5.0,2023,71
Kendre Miller,NOR,0,0,5.0,2023,71
Taysom Hill,NOR,0,0,5.0,2023,71
Michael Thomas,NOR,0,0,5.0,2023,71
Rashid Shaheed,NOR,0,0,5.0,2023,71
Chris Olave,NOR,0,0,5.0,2023,71
Foster Moreau,NOR,0,0,5.0,2023,71
Keith Kirkwood,NOR,0,0,5.0,2023,71
Jimmy Graham,NOR,0,0,5.0,2023,71
Jameis Winston,NOR,0,0,5.0,2023,71
Mac Jones,NWE,1,1,5.0,2023,71
Bailey Zappe,NWE,0,0,5.0,2023,71
Rhamondre Stevenson,NWE,0,0,5.0,2023,71
Ezekiel Elliott,NWE,0,0,5.0,2023,71
Kendrick Bourne,NWE,0,0,5.0,2023,71
Demario Douglas,NWE,0,0,5.0,2023,71
DeVante Parker,NWE,0,0,5.0,2023,71
Mike Gesicki,NWE,0,0,5.0,2023,71
JuJu Smith-Schuster,NWE,0,0,5.0,2023,71
Ty Montgomery,NWE,0,0,5.0,2023,71
Hunter Henry,NWE,0,0,5.0,2023,71
