Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Trey McBride,ARI,9,8,89,1,5.0,41,5.1,48,6.0,5.1,3,2.7,1,11.1,0,144.9,13.0,2023,188
Geoff Swaim,ARI,2,2,10,0,,5,2.5,5,2.5,2.5,0,,0,0.0,0,87.5,13.0,2023,188
Greg Dortch,ARI,3,1,19,0,1.0,19,19.0,0,0.0,13.0,0,,0,0.0,0,56.2,13.0,2023,188
Elijah Higgins,ARI,2,1,21,0,1.0,5,5.0,16,16.0,5.0,0,,0,0.0,0,87.5,13.0,2023,188
Rondale Moore,ARI,2,1,6,0,,3,3.0,3,3.0,23.5,0,,1,50.0,0,56.2,13.0,2023,188
Marquise Brown,ARI,3,0,0,0,,0,,0,,4.7,0,,0,0.0,0,39.6,13.0,2023,188
James Conner,ARI,2,0,0,0,0.0,0,,0,,6.0,0,,0,0.0,0,39.6,13.0,2023,188
Diontae Johnson,PIT,5,4,33,1,3.0,28,7.0,5,1.3,15.0,0,,0,0.0,0,133.7,13.0,2023,188
George Pickens,PIT,5,4,86,0,4.0,75,18.8,11,2.8,15.8,0,,0,0.0,0,118.7,13.0,2023,188
Pat Freiermuth,PIT,5,3,29,0,3.0,14,4.7,15,5.0,3.0,1,3.0,0,0.0,0,76.2,13.0,2023,188
Allen Robinson,PIT,3,3,19,0,,18,6.0,1,0.3,6.0,0,,0,0.0,0,93.1,13.0,2023,188
Najee Harris,PIT,3,2,14,0,2.0,6,3.0,8,4.0,3.7,0,,0,0.0,0,77.1,13.0,2023,188
Calvin Austin III,PIT,1,1,10,0,1.0,10,10.0,0,0.0,10.0,0,,0,0.0,0,108.3,13.0,2023,188
Jaylen Warren,PIT,3,1,-4,0,0.0,-7,-7.0,3,3.0,-5.0,0,,1,33.3,0,42.4,13.0,2023,188
Connor Heyward,PIT,2,0,0,0,,0,,0,,15.0,0,,1,50.0,0,39.6,13.0,2023,188
