Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Brandon Aiyuk,SFO,7,5,46,1,3.0,37,7.4,9,1.8,6.3,0,,0,0.0,0,128.6,13.0,2023,191
George Kittle,SFO,6,4,68,0,3.0,20,5.0,48,12.0,3.7,0,,0,0.0,0,104.9,13.0,2023,191
Deebo Samuel,SFO,4,4,116,2,3.0,1,0.3,115,28.8,0.3,1,4.0,0,0.0,0,158.3,13.0,2023,191
Jauan Jennings,SFO,4,3,44,1,2.0,23,7.7,21,7.0,9.5,1,3.0,0,0.0,0,150.0,13.0,2023,191
Christian McCaffrey,SFO,4,3,40,0,1.0,21,7.0,19,6.3,8.3,0,,0,0.0,0,106.2,13.0,2023,191
DeVonta Smith,PHI,11,9,96,1,8.0,61,6.8,35,3.9,9.0,0,,0,0.0,0,133.3,13.0,2023,191
A.J. Brown,PHI,13,8,114,0,5.0,52,6.5,62,7.8,8.2,0,,0,0.0,0,89.9,13.0,2023,191
Kenneth Gainwell,PHI,6,5,42,0,2.0,9,1.8,33,6.6,1.5,0,,0,0.0,0,95.8,13.0,2023,191
Quez Watkins,PHI,4,3,28,0,3.0,26,8.7,2,0.7,16.8,0,,0,0.0,0,93.7,13.0,2023,191
D'Andre Swift,PHI,6,2,7,0,,-11,-5.5,18,9.0,-0.5,0,,0,0.0,0,42.4,13.0,2023,191
Boston Scott,PHI,1,1,27,0,1.0,10,10.0,17,17.0,10.0,0,,0,0.0,0,118.7,13.0,2023,191
Albert Okwuegbunam,PHI,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6,13.0,2023,191
