Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Baker Mayfield,TAM,0,0,9.0,2023,127
Rachaad White,TAM,0,0,9.0,2023,127
Ke'Shawn Vaughn,TAM,0,0,9.0,2023,127
Mike Evans,TAM,0,0,9.0,2023,127
Cade Otton,TAM,1,1,9.0,2023,127
Trey Palmer,TAM,1,0,9.0,2023,127
Chris Godwin,TAM,0,0,9.0,2023,127
Robert Hainsey,TAM,0,0,9.0,2023,127
Chase Edmonds,TAM,0,0,9.0,2023,127
C.J. Stroud,HOU,1,0,9.0,2023,127
Devin Singletary,HOU,0,0,9.0,2023,127
Xavier Hutchinson,HOU,0,0,9.0,2023,127
Mike Boone,HOU,0,0,9.0,2023,127
Tank Dell,HOU,0,0,9.0,2023,127
Noah Brown,HOU,0,0,9.0,2023,127
Dalton Schultz,HOU,1,1,9.0,2023,127
Nico Collins,HOU,0,0,9.0,2023,127
John Metchie,HOU,0,0,9.0,2023,127
Andrew Beck,HOU,0,0,9.0,2023,127
