#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,14:05,NYJ 45,3,1:22,-3,Punt,0,Patriots,8.0,2022,117
2,1,8:14,NWE 25,15,8:14,62,Field Goal,0,Patriots,8.0,2022,117
3,2,12:00,NWE 25,6,2:36,25,Interception,0,Patriots,8.0,2022,117
4,2,7:49,NWE 9,13,5:54,70,Downs,0,Patriots,8.0,2022,117
5,2,0:42,NYJ 40,5,0:42,16,Field Goal,0,Patriots,8.0,2022,117
6,3,15:00,NWE 38,6,2:53,62,Touchdown,0,Patriots,8.0,2022,117
7,3,9:29,NWE 35,10,4:06,34,Field Goal,0,Patriots,8.0,2022,117
8,3,3:49,NYJ 27,4,1:10,0,Field Goal,0,Patriots,8.0,2022,117
9,3,2:29,NYJ 40,3,2:02,1,Punt,0,Patriots,8.0,2022,117
10,4,11:58,NYJ 37,4,1:23,4,Field Goal,0,Patriots,8.0,2022,117
11,4,8:49,NWE 30,3,1:40,6,Punt,0,Patriots,8.0,2022,117
12,4,5:16,NWE 30,5,1:41,17,Punt,0,Patriots,8.0,2022,117
13,4,1:51,NYJ 43,3,1:51,-6,End of Game,0,Patriots,8.0,2022,117
