Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Isaiah Simmons,ARI,0,6,6,100.0%,54.0,9.0,9.0,0.0,104.2,4.7,28.0,26.0,4,1,0,1.0,2,5,0,0.0%,8.0,2022,115
Marco Wilson,ARI,0,8,5,62.5%,66.0,13.2,8.3,0.0,88.5,11.4,53.0,13.0,1,0,1,0.0,1,4,2,33.3%,8.0,2022,115
Jalen Thompson,ARI,0,4,3,75.0%,23.0,7.7,5.8,2.0,128.1,4.5,11.0,12.0,0,0,0,0.0,0,6,0,0.0%,8.0,2022,115
Byron Murphy,ARI,0,4,3,75.0%,24.0,8.0,6.0,0.0,89.6,2.3,5.0,19.0,3,0,0,0.0,0,3,0,0.0%,8.0,2022,115
Antonio Hamilton,ARI,0,4,3,75.0%,41.0,13.7,10.3,0.0,107.3,12.0,25.0,16.0,0,0,0,0.0,0,3,0,0.0%,8.0,2022,115
Ben Niemann,ARI,0,2,2,100.0%,12.0,6.0,6.0,0.0,91.7,1.0,2.0,10.0,4,0,1,0.0,1,5,0,0.0%,8.0,2022,115
Budda Baker,ARI,0,2,1,50.0%,11.0,11.0,5.5,0.0,66.7,2.5,2.0,9.0,5,0,0,0.0,0,10,1,9.1%,8.0,2022,115
Zaven Collins,ARI,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,1.0,1.0,0.0,7,0,0,0.0,0,5,0,0.0%,8.0,2022,115
J.J. Watt,ARI,0,0,0,,,,,,,,,,0,2,1,2.0,5,2,0,0.0%,8.0,2022,115
Markus Golden,ARI,0,0,0,,,,,,,,,,5,0,2,0.0,2,4,0,0.0%,8.0,2022,115
Zach Allen,ARI,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%,8.0,2022,115
Tanner Vallejo,ARI,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,8.0,2022,115
Victor Dimukeje,ARI,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,8.0,2022,115
Cameron Dantzler,MIN,0,11,10,90.9%,86.0,8.6,7.8,1.0,129.5,7.6,65.0,21.0,0,0,0,0.0,0,9,1,10.0%,8.0,2022,115
Eric Kendricks,MIN,0,9,5,55.6%,50.0,10.0,5.6,0.0,71.5,3.1,14.0,36.0,2,0,0,0.0,0,7,1,12.5%,8.0,2022,115
Chandon Sullivan,MIN,0,7,5,71.4%,75.0,15.0,10.7,0.0,106.2,6.4,36.0,39.0,1,0,0,0.0,0,3,0,0.0%,8.0,2022,115
Patrick Peterson,MIN,0,7,4,57.1%,49.0,12.3,7.0,1.0,118.5,8.6,-3.0,52.0,0,0,0,0.0,0,4,0,0.0%,8.0,2022,115
Jordan Hicks,MIN,0,4,3,75.0%,11.0,3.7,2.8,0.0,77.1,-0.3,0.0,11.0,0,0,0,0.0,0,6,0,0.0%,8.0,2022,115
Harrison Smith,MIN,1,3,3,100.0%,44.0,14.7,14.7,1.0,118.7,13.0,39.0,5.0,0,0,0,0.0,0,6,0,0.0%,8.0,2022,115
D.J. Wonnum,MIN,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,-4.0,-4.0,15.0,0,0,0,0.0,0,3,0,0.0%,8.0,2022,115
Za'Darius Smith,MIN,0,0,0,,,,,,,,,,0,1,0,3.0,4,7,0,0.0%,8.0,2022,115
Harrison Phillips,MIN,0,0,0,,,,,,,,,,0,1,0,1.0,2,4,0,0.0%,8.0,2022,115
Danielle Hunter,MIN,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%,8.0,2022,115
Ross Blacklock,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,,8.0,2022,115
Khyiris Tonga,MIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,,8.0,2022,115
Patrick Jones II,MIN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,8.0,2022,115
Camryn Bynum,MIN,1,1,0,0.0%,,,0.0,,0.0,37.0,,,0,0,0,0.0,0,2,0,0.0%,8.0,2022,115
