Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Drake London,ATL,6,5,38,1,2.0,30,6.0,8,1.6,11.7,0,,0,0.0,0,132.6,10.0,2022,137
Tyler Allgeier,ATL,3,3,-17,0,0.0,-14,-4.7,-3,-1.0,-4.7,0,,0,0.0,0,79.2,10.0,2022,137
Damiere Byrd,ATL,4,3,58,0,3.0,50,16.7,8,2.7,14.0,1,3.0,0,0.0,0,116.7,10.0,2022,137
KhaDarel Hodge,ATL,2,2,37,1,2.0,36,18.0,1,0.5,18.0,0,,0,0.0,0,158.3,10.0,2022,137
Kyle Pitts,ATL,8,2,28,0,2.0,27,13.5,1,0.5,16.9,0,,0,0.0,1,2.1,10.0,2022,137
Olamide Zaccheaus,ATL,4,2,34,0,2.0,23,11.5,11,5.5,16.3,1,2.0,0,0.0,0,79.2,10.0,2022,137
Cordarrelle Patterson,ATL,1,1,2,0,,2,2.0,0,0.0,2.0,0,,0,0.0,0,79.2,10.0,2022,137
MyCole Pruitt,ATL,1,1,6,0,,4,4.0,2,2.0,4.0,0,,0,0.0,0,91.7,10.0,2022,137
D.J. Moore,CAR,6,4,29,0,2.0,20,5.0,9,2.3,8.8,0,,0,0.0,0,77.8,10.0,2022,137
Laviska Shenault Jr.,CAR,4,3,17,0,0.0,-11,-3.7,28,9.3,-3.5,0,,1,25.0,0,82.3,10.0,2022,137
Terrace Marshall Jr.,CAR,2,1,43,0,1.0,12,12.0,31,31.0,11.0,1,1.0,0,0.0,0,95.8,10.0,2022,137
Giovanni Ricci,CAR,1,1,2,0,,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2,10.0,2022,137
Shi Smith,CAR,1,1,17,0,1.0,16,16.0,1,1.0,16.0,0,,0,0.0,0,118.7,10.0,2022,137
D'Onta Foreman,CAR,1,0,0,0,0.0,0,,0,,7.0,0,,0,0.0,0,39.6,10.0,2022,137
Tommy Tremble,CAR,1,0,0,0,,0,,0,,5.0,0,,0,0.0,0,39.6,10.0,2022,137
