#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,13:13,NYG 32,10,5:22,68,Touchdown,1,Giants,10.0,2022,142
2,1,6:14,NYG 24,3,1:19,6,Punt,1,Giants,10.0,2022,142
3,1,3:26,NYG 30,7,3:33,30,Punt,1,Giants,10.0,2022,142
4,2,11:27,NYG 25,8,5:28,35,Punt,1,Giants,10.0,2022,142
5,2,2:10,NYG 3,5,1:11,22,Punt,1,Giants,10.0,2022,142
6,2,0:23,NYG 17,3,0:23,15,End of Half,1,Giants,10.0,2022,142
7,3,15:00,NYG 25,5,2:27,75,Touchdown,1,Giants,10.0,2022,142
8,3,8:06,NYG 26,12,5:45,74,Touchdown,1,Giants,10.0,2022,142
9,4,14:09,NYG 11,3,2:09,9,Punt,1,Giants,10.0,2022,142
10,4,9:49,NYG 20,7,5:09,25,Punt,1,Giants,10.0,2022,142
11,4,2:22,HOU 39,4,0:27,8,Field Goal,1,Giants,10.0,2022,142
12,4,0:07,HOU 48,1,0:07,-1,End of Game,1,Giants,10.0,2022,142
