#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,WAS 25,2,0:10,0,Interception,0,Commanders,16.0,2023,232
2,1,13:00,WAS 25,3,1:05,-15,Blocked Punt,0,Commanders,16.0,2023,232
3,1,11:26,WAS 9,3,1:08,2,Punt,0,Commanders,16.0,2023,232
4,1,9:37,WAS 25,6,2:06,30,Punt,0,Commanders,16.0,2023,232
5,1,2:02,WAS 34,4,2:02,20,Punt,0,Commanders,16.0,2023,232
6,2,9:10,WAS 25,4,2:19,14,Punt,0,Commanders,16.0,2023,232
7,2,6:48,NYJ 12,1,0:10,12,Touchdown,0,Commanders,16.0,2023,232
8,2,1:35,WAS 25,3,0:25,8,Punt,0,Commanders,16.0,2023,232
9,3,11:45,WAS 6,3,1:40,9,Punt,0,Commanders,16.0,2023,232
10,3,9:11,WAS 20,4,1:11,9,Interception,0,Commanders,16.0,2023,232
11,3,6:43,NYJ 29,6,3:17,29,Touchdown,0,Commanders,16.0,2023,232
12,4,14:10,WAS 23,9,4:37,77,Touchdown,0,Commanders,16.0,2023,232
13,4,7:55,WAS 17,6,3:03,83,Touchdown,0,Commanders,16.0,2023,232
14,4,2:07,WAS 25,3,0:26,2,Punt,0,Commanders,16.0,2023,232
15,4,0:05,WAS 25,1,0:05,5,End of Game,0,Commanders,16.0,2023,232
