Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Ezekiel Elliott,NWE,11,9,33,1,2.0,-6,-0.7,39,4.3,0.5,1,9.0,1,9.1,0,109.5,16.0,2023,237
Demario Douglas,NWE,8,5,74,0,3.0,60,12.0,14,2.8,10.4,0,,1,12.5,0,92.7,16.0,2023,237
DeVante Parker,NWE,5,4,65,0,2.0,51,12.8,14,3.5,14.2,0,,0,0.0,0,118.7,16.0,2023,237
Pharaoh Brown,NWE,2,2,25,0,2.0,17,8.5,8,4.0,8.5,0,,0,0.0,0,118.7,16.0,2023,237
Mike Gesicki,NWE,2,2,15,1,1.0,11,5.5,4,2.0,5.5,0,,0,0.0,0,137.5,16.0,2023,237
Jalen Reagor,NWE,2,2,33,0,1.0,27,13.5,6,3.0,13.5,0,,0,0.0,0,118.7,16.0,2023,237
Tyquan Thornton,NWE,1,1,11,0,,-2,-2.0,13,13.0,-2.0,0,,0,0.0,0,112.5,16.0,2023,237
Lucas Krull,DEN,5,4,28,1,2.0,7,1.8,21,5.3,4.2,0,,0,0.0,0,129.6,16.0,2023,237
Jaleel McLaughlin,DEN,5,4,30,0,1.0,-9,-2.3,39,9.8,-2.0,4,1.0,1,20.0,0,91.7,16.0,2023,237
Samaje Perine,DEN,5,4,27,0,1.0,-4,-1.0,31,7.8,-0.4,2,2.0,0,0.0,0,89.2,16.0,2023,237
Javonte Williams,DEN,3,3,-5,0,0.0,-17,-5.7,12,4.0,-5.7,0,,0,0.0,0,79.2,16.0,2023,237
Marvin Mims,DEN,4,3,63,0,1.0,51,17.0,12,4.0,15.8,0,,0,0.0,0,116.7,16.0,2023,237
Brandon Johnson,DEN,5,3,47,1,3.0,26,8.7,21,7.0,14.2,1,3.0,1,20.0,0,130.8,16.0,2023,237
Jerry Jeudy,DEN,5,3,44,0,1.0,30,10.0,14,4.7,22.0,0,,0,0.0,0,88.7,16.0,2023,237
Michael Burton,DEN,1,1,4,0,1.0,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3,16.0,2023,237
Courtland Sutton,DEN,1,0,0,0,,0,,0,,35.0,0,,0,0.0,0,39.6,16.0,2023,237
Adam Trautman,DEN,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6,16.0,2023,237
