Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Trevor Lawrence,JAX,20,29,204,1,0,0,0,44,100.4,7.0,2023,94
Logan Cooke,JAX,1,1,13,0,0,0,0,13,118.7,7.0,2023,94
Travis Etienne,JAX,0,0,0,0,0,0,0,0,,7.0,2023,94
Tank Bigsby,JAX,0,0,0,0,0,0,0,0,,7.0,2023,94
Christian Kirk,JAX,0,0,0,0,0,0,0,0,,7.0,2023,94
Evan Engram,JAX,0,0,0,0,0,0,0,0,,7.0,2023,94
Tim Jones,JAX,0,0,0,0,0,0,0,0,,7.0,2023,94
Calvin Ridley,JAX,0,0,0,0,0,0,0,0,,7.0,2023,94
Jamal Agnew,JAX,0,0,0,0,0,0,0,0,,7.0,2023,94
Derek Carr,NOR,33,55,301,1,1,1,6,21,73.4,7.0,2023,94
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,7.0,2023,94
Taysom Hill,NOR,0,0,0,0,0,0,0,0,,7.0,2023,94
Jamaal Williams,NOR,0,0,0,0,0,0,0,0,,7.0,2023,94
Rashid Shaheed,NOR,0,0,0,0,0,0,0,0,,7.0,2023,94
Chris Olave,NOR,0,0,0,0,0,0,0,0,,7.0,2023,94
Michael Thomas,NOR,0,0,0,0,0,0,0,0,,7.0,2023,94
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,7.0,2023,94
