Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Roquan Smith,BAL,0,4,4,100.0%,48.0,12.0,12.0,0.0,116.7,9.3,37.0,11.0,2,0,0,0.0,0,9,0,0.0%,6.0,2023,80
Brandon Stephens,BAL,0,4,2,50.0%,16.0,8.0,4.0,0.0,60.4,6.8,4.0,12.0,0,0,0,0.0,0,1,0,0.0%,6.0,2023,80
Arthur Maulet,BAL,0,3,2,66.7%,54.0,27.0,18.0,0.0,109.7,3.7,1.0,53.0,1,0,0,0.0,0,1,2,66.7%,6.0,2023,80
Malik Harrison,BAL,0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,-0.5,-1.0,17.0,0,0,0,0.0,0,3,0,0.0%,6.0,2023,80
Patrick Queen,BAL,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,-4.0,-4.0,11.0,3,0,0,1.0,1,9,1,10.0%,6.0,2023,80
Rock Ya-Sin,BAL,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,14.5,9.0,0.0,0,0,0,0.0,0,1,0,0.0%,6.0,2023,80
Jadeveon Clowney,BAL,0,0,0,,,,,,,,,,0,0,2,2.0,4,2,1,33.3%,6.0,2023,80
Nnamdi Madubuike,BAL,0,0,0,,,,,,,,,,0,0,2,2.0,4,5,0,0.0%,6.0,2023,80
Kyle Van Noy,BAL,0,0,0,,,,,,,,,,1,0,0,1.0,1,1,1,50.0%,6.0,2023,80
Ronald Darby,BAL,0,1,0,0.0%,,,0.0,,39.6,9.0,,,0,0,0,0.0,0,0,0,,6.0,2023,80
Geno Stone,BAL,1,1,0,0.0%,,,0.0,,0.0,28.0,,,0,0,0,0.0,0,3,0,0.0%,6.0,2023,80
Kyle Hamilton,BAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,2,66.7%,6.0,2023,80
Marlon Humphrey,BAL,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,3,0,0.0%,6.0,2023,80
Tavius Robinson,BAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,2,100.0%,6.0,2023,80
Marcus Williams,BAL,0,1,0,0.0%,,,0.0,,39.6,26.0,,,0,0,0,0.0,0,1,1,50.0%,6.0,2023,80
Amani Hooker,TEN,0,5,5,100.0%,60.0,12.0,12.0,0.0,116.7,8.6,43.0,17.0,2,0,0,0.0,0,8,1,11.1%,6.0,2023,80
Harold Landry,TEN,0,4,4,100.0%,45.0,11.3,11.3,1.0,153.1,1.0,4.0,41.0,0,0,0,1.0,1,5,1,16.7%,6.0,2023,80
Kristian Fulton,TEN,0,5,4,80.0%,25.0,6.3,5.0,0.0,87.5,7.8,12.0,13.0,0,0,0,0.0,0,4,2,33.3%,6.0,2023,80
Kevin Byard,TEN,0,3,2,66.7%,23.0,11.5,7.7,0.0,89.6,15.0,18.0,5.0,0,0,0,0.0,0,10,1,9.1%,6.0,2023,80
Tre Avery,TEN,0,2,2,100.0%,11.0,5.5,5.5,0.0,89.6,1.0,2.0,9.0,0,0,0,0.0,0,2,0,0.0%,6.0,2023,80
Roger McCreary,TEN,0,3,1,33.3%,21.0,21.0,7.0,0.0,59.0,12.7,-3.0,24.0,5,1,0,0.0,1,1,0,0.0%,6.0,2023,80
Azeez Al-Shaair,TEN,0,3,1,33.3%,3.0,3.0,1.0,0.0,42.4,4.3,2.0,1.0,2,1,0,0.0,1,15,2,11.8%,6.0,2023,80
Kyle Peko,TEN,0,1,1,100.0%,-3.0,-3.0,-3.0,0.0,79.2,-7.0,-7.0,4.0,0,0,0,0.0,0,2,0,0.0%,6.0,2023,80
Sean Murphy-Bunting,TEN,1,2,1,50.0%,38.0,38.0,19.0,0.0,56.2,19.0,29.0,9.0,0,0,0,0.0,0,3,0,0.0%,6.0,2023,80
Arden Key,TEN,0,0,0,,,,,,,,,,1,1,0,0.0,1,0,0,,6.0,2023,80
Jeffery Simmons,TEN,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,6.0,2023,80
Jack Gibbens,TEN,0,1,0,0.0%,,,0.0,,39.6,8.0,,,0,0,0,0.0,0,9,0,0.0%,6.0,2023,80
Dane Cruikshank,TEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,6.0,2023,80
Denico Autry,TEN,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,6.0,2023,80
