Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Carlton Davis,TAM,1,11,9,81.8%,65.0,7.2,5.9,0.0,53.4,5.7,32.0,33.0,0,0,0,0.0,0,10,0,0.0%,12.0,2023,172
Zyon McCollum,TAM,0,11,5,45.5%,53.0,10.6,4.8,0.0,60.0,9.2,37.0,16.0,0,0,0,0.0,0,9,0,0.0%,12.0,2023,172
Antoine Winfield Jr.,TAM,0,3,3,100.0%,46.0,15.3,15.3,0.0,118.7,6.0,18.0,28.0,2,0,0,0.0,0,10,0,0.0%,12.0,2023,172
SirVocea Dennis,TAM,0,5,3,60.0%,53.0,17.7,10.6,0.0,96.2,3.4,18.0,35.0,1,0,0,0.0,0,6,0,0.0%,12.0,2023,172
Devin White,TAM,0,5,2,40.0%,15.0,7.5,3.0,0.0,47.9,3.6,4.0,11.0,2,0,1,0.0,1,7,1,12.5%,12.0,2023,172
Shaquil Barrett,TAM,0,1,1,100.0%,12.0,12.0,12.0,0.0,116.7,6.0,6.0,6.0,0,0,0,0.0,0,4,0,0.0%,12.0,2023,172
Dee Delaney,TAM,0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,2.0,4.0,3.0,0,0,0,0.0,0,2,0,0.0%,12.0,2023,172
Joe Tryon-Shoyinka,TAM,0,0,0,,,,,,,,,,1,1,0,1.0,2,2,0,0.0%,12.0,2023,172
Calijah Kancey,TAM,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,12.0,2023,172
YaYa Diaby,TAM,0,0,0,,,,,,,,,,3,0,0,0.0,0,1,0,0.0%,12.0,2023,172
Christian Izien,TAM,0,2,0,0.0%,,,0.0,,39.6,3.5,,,6,0,0,0.0,0,5,0,0.0%,12.0,2023,172
Jaylon Jones,IND,0,8,4,50.0%,44.0,11.0,5.5,0.0,66.7,12.0,39.0,5.0,0,0,0,0.0,0,5,0,0.0%,12.0,2023,172
Kenny Moore,IND,0,4,4,100.0%,16.0,4.0,4.0,0.0,83.3,2.0,8.0,8.0,0,0,0,0.0,0,4,0,0.0%,12.0,2023,172
Zaire Franklin,IND,0,4,3,75.0%,53.0,17.7,13.3,0.0,116.7,6.5,11.0,42.0,0,0,0,0.0,0,7,1,12.5%,12.0,2023,172
Darrell Baker,IND,0,4,3,75.0%,36.0,12.0,9.0,0.0,102.1,6.8,24.0,12.0,0,0,0,0.0,0,3,0,0.0%,12.0,2023,172
E.J. Speed,IND,0,4,2,50.0%,13.0,6.5,3.3,0.0,57.3,-1.5,-6.0,19.0,1,0,0,0.0,0,6,1,14.3%,12.0,2023,172
Rodney Thomas II,IND,0,2,2,100.0%,24.0,12.0,12.0,2.0,156.2,12.0,24.0,0.0,0,0,0,0.0,0,1,0,0.0%,12.0,2023,172
Julian Blackmon,IND,0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,8.5,4.0,3.0,3,0,1,0.0,1,5,0,0.0%,12.0,2023,172
Nick Cross,IND,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,6.0,6.0,0.0,0,0,0,0.0,0,1,0,0.0%,12.0,2023,172
Samson Ebukam,IND,0,0,0,,,,,,,,,,0,1,0,2.0,3,4,0,0.0%,12.0,2023,172
Tyquan Lewis,IND,0,0,0,,,,,,,,,,0,0,0,1.0,2,2,0,0.0%,12.0,2023,172
Adetomiwa Adebawore,IND,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%,12.0,2023,172
Isaiah Land,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,12.0,2023,172
Dayo Odeyingbo,IND,0,0,0,,,,,,,,,,0,0,0,0.5,1,1,0,0.0%,12.0,2023,172
Kwity Paye,IND,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%,12.0,2023,172
Taven Bryan,IND,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,12.0,2023,172
Ronnie Harrison,IND,1,1,0,0.0%,,,0.0,,0.0,14.0,,,0,0,0,0.0,0,0,0,,12.0,2023,172
Grant Stuard,IND,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,12.0,2023,172
