Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
James Cook,BUF,7,6,57,0,1.0,-12,-2.0,69,11.5,0.7,0,,1,14.3,0,100.6,12.0,2023,178
Gabriel Davis,BUF,12,6,105,1,6.0,89,14.8,16,2.7,15.4,1,6.0,0,0.0,0,108.0,12.0,2023,178
Stefon Diggs,BUF,11,6,74,1,4.0,49,8.2,25,4.2,8.5,1,6.0,0,0.0,1,68.0,12.0,2023,178
Dalton Kincaid,BUF,6,5,38,0,1.0,26,5.2,12,2.4,7.8,0,,1,16.7,0,93.1,12.0,2023,178
Latavius Murray,BUF,5,3,18,0,1.0,9,3.0,9,3.0,2.0,0,,1,20.0,0,67.1,12.0,2023,178
Khalil Shakir,BUF,5,3,47,0,2.0,37,12.3,10,3.3,7.4,0,,0,0.0,0,91.2,12.0,2023,178
Trent Sherfield,BUF,3,0,0,0,,0,,0,,13.0,0,,0,0.0,0,39.6,12.0,2023,178
DeVonta Smith,PHI,8,7,106,1,6.0,70,10.0,36,5.1,14.8,0,,0,0.0,0,158.3,12.0,2023,178
A.J. Brown,PHI,9,5,37,1,2.0,23,4.6,14,2.8,5.2,1,5.0,0,0.0,0,102.5,12.0,2023,178
Kenneth Gainwell,PHI,3,2,10,0,1.0,1,0.5,9,4.5,2.3,0,,0,0.0,0,71.5,12.0,2023,178
Julio Jones,PHI,3,1,0,0,,-3,-3.0,3,3.0,3.0,0,,0,0.0,0,42.4,12.0,2023,178
Jack Stoll,PHI,2,1,14,0,1.0,0,0.0,14,14.0,3.0,1,1.0,0,0.0,1,33.3,12.0,2023,178
D'Andre Swift,PHI,1,1,4,0,1.0,-6,-6.0,10,10.0,-6.0,0,,0,0.0,0,83.3,12.0,2023,178
Olamide Zaccheaus,PHI,1,1,29,1,1.0,29,29.0,0,0.0,29.0,0,,0,0.0,0,158.3,12.0,2023,178
Boston Scott,PHI,1,0,0,0,0.0,0,,0,,-4.0,0,,1,100.0,0,39.6,12.0,2023,178
