#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,BUF 25,3,1:52,8,Punt,0,Bills,12.0,2023,178
2,1,12:33,BUF 32,12,5:56,28,Punt,0,Bills,12.0,2023,178
3,1,1:06,BUF 25,11,4:43,45,Field Goal,0,Bills,12.0,2023,178
4,2,11:10,PHI 29,4,2:36,29,Touchdown,0,Bills,12.0,2023,178
5,2,6:45,BUF 5,6,2:25,36,Punt,0,Bills,12.0,2023,178
6,2,2:10,BUF 33,9,0:46,51,Missed FG,0,Bills,12.0,2023,178
7,2,1:04,PHI 36,5,0:52,36,Touchdown,0,Bills,12.0,2023,178
8,3,13:29,BUF 31,8,2:57,39,Missed FG,0,Bills,12.0,2023,178
9,3,7:13,BUF 30,9,5:33,70,Touchdown,0,Bills,12.0,2023,178
10,4,13:37,BUF 25,2,0:51,2,Interception,0,Bills,12.0,2023,178
11,4,11:07,BUF 25,4,2:17,7,Punt,0,Bills,12.0,2023,178
12,4,7:06,BUF 26,10,5:14,74,Touchdown,0,Bills,12.0,2023,178
13,4,0:20,BUF 25,1,0:20,-1,End of Half,0,Bills,12.0,2023,178
14,5,10:00,BUF 25,12,4:08,53,Field Goal,0,Bills,12.0,2023,178
