Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Ja'Whaun Bentley,NWE,0,6,4,66.7%,35.0,8.8,5.8,0.0,81.9,0.3,-10.0,45.0,5,1,0,0.0,1,7,0,0.0%,14.0,2023,194
Jonathan Jones,NWE,0,6,4,66.7%,19.0,4.8,3.2,0.0,70.8,7.3,11.0,8.0,0,0,0,0.0,0,6,1,14.3%,14.0,2023,194
Jahlani Tavai,NWE,0,3,3,100.0%,17.0,5.7,5.7,0.0,90.3,-0.3,-1.0,18.0,3,0,0,0.0,0,15,0,0.0%,14.0,2023,194
J.C. Jackson,NWE,0,6,3,50.0%,57.0,19.0,9.5,1.0,122.9,18.5,45.0,12.0,0,0,0,0.0,0,1,0,0.0%,14.0,2023,194
Kyle Dugger,NWE,0,5,2,40.0%,17.0,8.5,3.4,0.0,49.6,5.6,9.0,8.0,5,2,0,0.5,3,7,0,0.0%,14.0,2023,194
Jalen Mills,NWE,0,2,2,100.0%,9.0,4.5,4.5,0.0,85.4,2.0,4.0,5.0,0,0,0,0.0,0,7,0,0.0%,14.0,2023,194
Myles Bryant,NWE,0,5,2,40.0%,29.0,14.5,5.8,0.0,59.6,14.4,18.0,11.0,2,0,0,0.0,0,5,1,16.7%,14.0,2023,194
Mack Wilson,NWE,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,5.0,5.0,2.0,4,0,0,1.0,1,3,0,0.0%,14.0,2023,194
Christian Barmore,NWE,0,0,0,,,,,,,,,,0,1,0,0.5,2,4,2,33.3%,14.0,2023,194
Keion White,NWE,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,14.0,2023,194
Alex Austin,NWE,0,1,0,0.0%,,,0.0,,39.6,13.0,,,0,0,0,0.0,0,0,0,,14.0,2023,194
Anfernee Jennings,NWE,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,14.0,2023,194
Joshua Uche,NWE,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,14.0,2023,194
Jabrill Peppers,NWE,1,0,0,,,,,,,,,,2,0,0,0.0,0,3,1,25.0%,14.0,2023,194
Mykal Walker,PIT,1,5,3,60.0%,56.0,18.7,11.2,1.0,98.7,4.2,16.0,40.0,2,0,0,0.0,0,3,0,0.0%,14.0,2023,194
Damontae Kazee,PIT,0,3,3,100.0%,69.0,23.0,23.0,2.0,158.3,20.7,62.0,7.0,0,0,0,0.0,0,3,0,0.0%,14.0,2023,194
Joey Porter Jr.,PIT,0,5,3,60.0%,31.0,10.3,6.2,0.0,77.9,10.4,24.0,7.0,1,0,0,0.0,0,4,0,0.0%,14.0,2023,194
Elandon Roberts,PIT,0,2,2,100.0%,20.0,10.0,10.0,0.0,108.3,1.0,2.0,18.0,7,0,0,1.0,1,6,1,14.3%,14.0,2023,194
Patrick Peterson,PIT,0,3,2,66.7%,11.0,5.5,3.7,0.0,72.9,12.0,3.0,8.0,0,0,0,0.0,0,3,0,0.0%,14.0,2023,194
Trenton Thompson,PIT,0,2,2,100.0%,16.0,8.0,8.0,0.0,100.0,3.5,7.0,9.0,0,0,0,0.0,0,1,0,0.0%,14.0,2023,194
Nick Herbig,PIT,0,2,2,100.0%,21.0,10.5,10.5,0.0,110.4,-2.5,-5.0,26.0,3,0,0,0.0,0,7,1,12.5%,14.0,2023,194
Minkah Fitzpatrick,PIT,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,0.5,-3.0,12.0,1,0,0,0.0,0,5,0,0.0%,14.0,2023,194
Levi Wallace,PIT,0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,3.0,-3.0,10.0,0,0,0,0.0,0,1,0,0.0%,14.0,2023,194
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,0,0,1.0,1,6,0,0.0%,14.0,2023,194
Armon Watts,PIT,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,14.0,2023,194
Chandon Sullivan,PIT,0,0,0,,,,,,,,,,2,0,0,0.0,0,0,0,,14.0,2023,194
Keeanu Benton,PIT,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,2,66.7%,14.0,2023,194
Blake Martinez,PIT,0,0,0,,,,,,,,,,1,0,0,0.0,0,4,1,20.0%,14.0,2023,194
T.J. Watt,PIT,0,0,0,,,,,,,,,,2,0,0,0.0,0,5,3,37.5%,14.0,2023,194
Alex Highsmith,PIT,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%,14.0,2023,194
