#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,11:12,PIT 31,7,4:33,31,Field Goal,1,Steelers,14.0,2023,194
2,1,4:49,PIT 21,3,1:00,4,Punt,1,Steelers,14.0,2023,194
3,1,2:05,PIT 15,5,2:18,12,Interception,1,Steelers,14.0,2023,194
4,2,14:14,PIT 25,3,1:29,2,Punt,1,Steelers,14.0,2023,194
5,2,11:13,PIT 20,3,1:25,5,Punt,1,Steelers,14.0,2023,194
6,2,7:38,PIT 25,8,4:48,75,Touchdown,1,Steelers,14.0,2023,194
7,2,0:19,PIT 9,1,0:19,-1,End of Half,1,Steelers,14.0,2023,194
8,3,15:00,PIT 17,11,7:09,32,Punt,1,Steelers,14.0,2023,194
9,3,5:12,PIT 26,3,2:05,7,Punt,1,Steelers,14.0,2023,194
10,3,0:58,NWE 16,4,1:04,9,Downs,1,Steelers,14.0,2023,194
11,4,13:23,NWE 26,4,1:39,26,Touchdown,1,Steelers,14.0,2023,194
12,4,8:24,PIT 20,7,3:26,13,Punt,1,Steelers,14.0,2023,194
13,4,2:44,PIT 27,6,0:49,22,Downs,1,Steelers,14.0,2023,194
14,4,0:15,PIT 13,2,0:15,45,End of Game,1,Steelers,14.0,2023,194
