Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Kendall Fuller,WAS,1,9,6,66.7%,51.0,8.5,5.7,0.0,41.7,7.7,12.0,39.0,0,0,0,0.0,0,4,0,0.0%,11.0,2022,154
Bobby McCain,WAS,0,6,5,83.3%,31.0,6.2,5.2,0.0,88.2,3.7,9.0,22.0,1,0,1,0.0,1,6,1,14.3%,11.0,2022,154
Kamren Curl,WAS,0,7,4,57.1%,24.0,6.0,3.4,0.0,64.0,5.4,7.0,17.0,0,0,0,0.0,0,7,0,0.0%,11.0,2022,154
Jamin Davis,WAS,0,3,2,66.7%,16.0,8.0,5.3,0.0,79.9,2.0,3.0,13.0,1,0,1,0.0,1,5,0,0.0%,11.0,2022,154
Jonathan Bostic,WAS,0,1,1,100.0%,41.0,41.0,41.0,0.0,118.7,2.0,2.0,39.0,2,0,0,0.0,0,3,0,0.0%,11.0,2022,154
Danny Johnson,WAS,0,1,1,100.0%,6.0,6.0,6.0,0.0,91.7,1.0,1.0,5.0,0,0,0,0.0,0,1,0,0.0%,11.0,2022,154
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,1,2,2.0,5,3,0,0.0%,11.0,2022,154
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,0,0,2.0,2,3,0,0.0%,11.0,2022,154
Daron Payne,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,1,25.0%,11.0,2022,154
Shaka Toney,WAS,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,11.0,2022,154
Benjamin St-Juste,WAS,0,3,0,0.0%,,,0.0,,39.6,21.7,,,0,0,0,0.0,0,0,0,,11.0,2022,154
Christian Holmes,WAS,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%,11.0,2022,154
Darrick Forrest,WAS,1,3,0,0.0%,,,0.0,,0.0,8.3,,,0,0,0,0.0,0,4,0,0.0%,11.0,2022,154
Desmond King,HOU,0,5,3,60.0%,35.0,11.7,7.0,0.0,81.2,6.6,28.0,7.0,0,0,1,0.0,1,10,0,0.0%,11.0,2022,154
Tavierre Thomas,HOU,0,2,2,100.0%,14.0,7.0,7.0,0.0,95.8,2.5,5.0,9.0,0,0,0,0.0,0,4,0,0.0%,11.0,2022,154
Christian Harris,HOU,0,4,2,50.0%,35.0,17.5,8.8,0.0,80.2,7.0,18.0,17.0,0,0,0,0.0,0,6,0,0.0%,11.0,2022,154
Jonathan Owens,HOU,0,3,2,66.7%,22.0,11.0,7.3,0.0,88.2,2.3,0.0,22.0,0,0,0,0.0,0,10,0,0.0%,11.0,2022,154
M.J. Stewart,HOU,0,2,2,100.0%,19.0,9.5,9.5,0.0,106.2,-1.5,-3.0,22.0,0,0,0,0.0,0,5,0,0.0%,11.0,2022,154
Jalen Pitre,HOU,0,4,2,50.0%,36.0,18.0,9.0,0.0,81.2,22.8,36.0,0.0,0,0,0,0.0,0,5,0,0.0%,11.0,2022,154
Jake Hansen,HOU,0,1,1,100.0%,17.0,17.0,17.0,0.0,118.7,17.0,17.0,0.0,1,0,0,0.0,0,2,0,0.0%,11.0,2022,154
Steven Nelson,HOU,0,2,1,50.0%,13.0,13.0,6.5,0.0,70.8,14.5,14.0,-1.0,0,0,0,0.0,0,3,1,25.0%,11.0,2022,154
Mario Addison,HOU,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%,11.0,2022,154
Ogbonnia Okoronkwo,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,7,0,0.0%,11.0,2022,154
Maliek Collins,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,11.0,2022,154
Michael Dwumfour,HOU,0,0,0,,,,,,,,,,2,0,1,0.0,1,2,0,0.0%,11.0,2022,154
Christian Kirksey,HOU,0,0,0,,,,,,,,,,1,0,1,0.0,1,7,0,0.0%,11.0,2022,154
Kurt Hinish,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,11.0,2022,154
Blake Cashman,HOU,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,11.0,2022,154
Jacobi Francis,HOU,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,,11.0,2022,154
