Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Trey McBride,ARI,10,7,78,1,5.0,54,7.7,24,3.4,9.7,0,,0,0.0,0,126.2,17.0,2022,242
Marquise Brown,ARI,9,6,61,0,3.0,40,6.7,21,3.5,13.4,0,,1,11.1,0,85.9,17.0,2022,242
Greg Dortch,ARI,10,4,15,0,,12,3.0,3,0.8,9.7,0,,0,0.0,0,47.9,17.0,2022,242
James Conner,ARI,3,3,31,0,3.0,0,0.0,31,10.3,0.0,0,,0,0.0,0,109.7,17.0,2022,242
A.J. Green,ARI,2,2,17,0,,15,7.5,2,1.0,7.5,0,,0,0.0,0,102.1,17.0,2022,242
Robbie Chosen,ARI,1,1,13,0,1.0,12,12.0,1,1.0,12.0,0,,0,0.0,0,118.7,17.0,2022,242
Andre Baccellia,ARI,2,1,7,0,1.0,7,7.0,0,0.0,12.5,0,,0,0.0,0,58.3,17.0,2022,242
Corey Clement,ARI,1,0,0,0,0.0,0,,0,,3.0,0,,0,0.0,0,39.6,17.0,2022,242
Cordarrelle Patterson,ATL,8,6,42,0,2.0,9,1.5,33,5.5,1.4,0,,0,0.0,0,86.5,17.0,2022,242
Drake London,ATL,8,5,47,0,3.0,38,7.6,9,1.8,5.9,0,,0,0.0,0,78.6,17.0,2022,242
MyCole Pruitt,ATL,4,4,49,0,2.0,23,5.8,26,6.5,5.8,0,,0,0.0,0,117.7,17.0,2022,242
Tyler Allgeier,ATL,1,1,12,0,1.0,0,0.0,12,12.0,0.0,1,1.0,0,0.0,0,116.7,17.0,2022,242
Damiere Byrd,ATL,2,1,12,0,1.0,6,6.0,6,6.0,25.5,0,,0,0.0,0,68.7,17.0,2022,242
KhaDarel Hodge,ATL,1,1,5,0,,5,5.0,0,0.0,5.0,0,,0,0.0,0,87.5,17.0,2022,242
Avery Williams,ATL,1,1,2,0,,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2,17.0,2022,242
