Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Drake Maye,NWE,4,14,1,6,15.0,2024,219
Rhamondre Stevenson,NWE,13,69,0,15,15.0,2024,219
Antonio Gibson,NWE,7,33,0,29,15.0,2024,219
Kendrick Bourne,NWE,0,0,0,0,15.0,2024,219
Austin Hooper,NWE,0,0,0,0,15.0,2024,219
Hunter Henry,NWE,0,0,0,0,15.0,2024,219
Kayshon Boutte,NWE,0,0,0,0,15.0,2024,219
Marcus Jones,NWE,0,0,0,0,15.0,2024,219
Demario Douglas,NWE,0,0,0,0,15.0,2024,219
Ja'Lynn Polk,NWE,0,0,0,0,15.0,2024,219
Kyler Murray,ARI,5,11,0,4,15.0,2024,219
Clayton Tune,ARI,1,-1,0,-1,15.0,2024,219
James Conner,ARI,16,110,2,53,15.0,2024,219
Trey Benson,ARI,5,22,0,7,15.0,2024,219
DeeJay Dallas,ARI,4,15,0,7,15.0,2024,219
Greg Dortch,ARI,1,6,0,6,15.0,2024,219
Trey McBride,ARI,0,0,0,0,15.0,2024,219
Marvin Harrison Jr.,ARI,0,0,0,0,15.0,2024,219
Michael Wilson,ARI,0,0,0,0,15.0,2024,219
Tip Reiman,ARI,0,0,0,0,15.0,2024,219
Elijah Higgins,ARI,0,0,0,0,15.0,2024,219
Zay Jones,ARI,0,0,0,0,15.0,2024,219
