Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Davante Adams,LVR,7,3,71,0,2.0,69,23.0,2,0.7,19.1,0,,0,0.0,1,40.5,14.0,2022,196
Josh Jacobs,LVR,2,2,15,0,0.0,-2,-1.0,17,8.5,-1.0,0,,0,0.0,0,97.9,14.0,2022,196
Ameer Abdullah,LVR,2,2,17,0,1.0,1,0.5,16,8.0,0.5,0,,0,0.0,0,102.1,14.0,2022,196
Mack Hollins,LVR,4,2,22,0,2.0,19,9.5,3,1.5,8.8,0,,1,25.0,1,27.1,14.0,2022,196
Keelan Cole,LVR,1,1,11,0,1.0,11,11.0,0,0.0,11.0,0,,0,0.0,0,112.5,14.0,2022,196
Jakob Johnson,LVR,1,1,1,0,,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2,14.0,2022,196
Foster Moreau,LVR,1,0,0,0,,0,,0,,13.0,0,,1,100.0,0,39.6,14.0,2022,196
DJ Turner,LVR,1,0,0,0,,0,,0,,-3.0,0,,1,100.0,0,39.6,14.0,2022,196
Ben Skowronek,LAR,8,7,89,0,5.0,74,10.6,15,2.1,10.4,0,,0,0.0,0,113.0,14.0,2022,196
Tutu Atwell,LAR,9,5,50,0,2.0,38,7.6,12,2.4,12.9,2,2.5,0,0.0,0,71.5,14.0,2022,196
Malcolm Brown,LAR,2,2,12,0,,5,2.5,7,3.5,2.5,0,,0,0.0,0,91.7,14.0,2022,196
Tyler Higbee,LAR,3,2,11,0,1.0,4,2.0,7,3.5,2.0,0,,1,33.3,0,72.9,14.0,2022,196
Van Jefferson,LAR,4,2,44,1,2.0,44,22.0,0,0.0,17.3,0,,0,0.0,0,129.2,14.0,2022,196
Brycen Hopkins,LAR,1,1,8,0,,6,6.0,2,2.0,6.0,0,,0,0.0,0,100.0,14.0,2022,196
Cam Akers,LAR,1,1,1,0,1.0,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2,14.0,2022,196
Austin Trammell,LAR,2,1,5,0,1.0,5,5.0,0,0.0,8.0,0,,0,0.0,0,56.2,14.0,2022,196
Kyren Williams,LAR,2,1,10,0,0.0,-8,-8.0,18,18.0,-2.0,0,,0,0.0,0,64.6,14.0,2022,196
Brandon Powell,LAR,2,0,0,0,,0,,0,,-3.0,0,,1,50.0,0,39.6,14.0,2022,196
