Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Dak Prescott,DAL,0,0,4.0,2024,49
Rico Dowdle,DAL,0,0,4.0,2024,49
Ezekiel Elliott,DAL,0,0,4.0,2024,49
CeeDee Lamb,DAL,0,0,4.0,2024,49
Hunter Luepke,DAL,0,0,4.0,2024,49
Jake Ferguson,DAL,1,0,4.0,2024,49
Jalen Tolbert,DAL,0,0,4.0,2024,49
Brandin Cooks,DAL,0,0,4.0,2024,49
Daniel Jones,NYG,0,0,4.0,2024,49
Devin Singletary,NYG,0,0,4.0,2024,49
Tyrone Tracy Jr.,NYG,1,0,4.0,2024,49
Eric Gray,NYG,0,0,4.0,2024,49
Wan'Dale Robinson,NYG,0,0,4.0,2024,49
Darius Slayton,NYG,0,0,4.0,2024,49
Theo Johnson,NYG,0,0,4.0,2024,49
Jalin Hyatt,NYG,0,0,4.0,2024,49
Malik Nabers,NYG,0,0,4.0,2024,49
