Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Dak Prescott,DAL,27,46,265,3,2,2,3,35,78.6,10.0,2022,147
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
Malik Davis,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
Noah Brown,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
Sean McKeon,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,10.0,2022,147
Aaron Rodgers,GNB,14,20,224,3,0,2,16,58,146.7,10.0,2022,147
Aaron Jones,GNB,0,0,0,0,0,0,0,0,,10.0,2022,147
AJ Dillon,GNB,0,0,0,0,0,0,0,0,,10.0,2022,147
Christian Watson,GNB,0,0,0,0,0,0,0,0,,10.0,2022,147
Sammy Watkins,GNB,0,0,0,0,0,0,0,0,,10.0,2022,147
Allen Lazard,GNB,0,0,0,0,0,0,0,0,,10.0,2022,147
Robert Tonyan,GNB,0,0,0,0,0,0,0,0,,10.0,2022,147
Marcedes Lewis,GNB,0,0,0,0,0,0,0,0,,10.0,2022,147
