Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Denzel Ward,CLE,0,8,5,62.5%,114.0,22.8,14.3,1.0,145.8,8.8,48.0,66.0,0,0,0,0.0,0,5,0,0.0%,2.0,2023,32
Juan Thornhill,CLE,0,4,3,75.0%,32.0,10.7,8.0,0.0,97.9,13.5,23.0,9.0,0,0,0,0.0,0,4,0,0.0%,2.0,2023,32
Greg Newsome II,CLE,0,2,2,100.0%,35.0,17.5,17.5,0.0,118.7,2.0,4.0,31.0,0,0,0,0.0,0,3,1,25.0%,2.0,2023,32
Ogbonnia Okoronkwo,CLE,0,1,1,100.0%,10.0,10.0,10.0,0.0,108.3,-3.0,-3.0,13.0,0,1,1,0.0,2,3,0,0.0%,2.0,2023,32
Za'Darius Smith,CLE,0,1,1,100.0%,15.0,15.0,15.0,0.0,118.7,-4.0,-4.0,19.0,0,1,0,0.0,1,1,2,66.7%,2.0,2023,32
Sione Takitaki,CLE,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,2.5,5.0,0.0,1,0,0,1.0,1,2,0,0.0%,2.0,2023,32
Anthony Walker,CLE,0,1,1,100.0%,11.0,11.0,11.0,0.0,112.5,1.0,1.0,10.0,3,0,1,0.0,1,4,1,20.0%,2.0,2023,32
Grant Delpit,CLE,1,2,1,50.0%,0.0,0.0,0.0,0.0,16.7,0.0,-3.0,3.0,3,0,0,0.0,0,6,1,14.3%,2.0,2023,32
Dalvin Tomlinson,CLE,0,0,0,,,,,,,,,,0,0,2,0.0,2,0,0,,2.0,2023,32
Myles Garrett,CLE,0,1,0,0.0%,,,0.0,,39.6,-4.0,,,0,1,1,0.0,2,1,0,0.0%,2.0,2023,32
Shelby Harris,CLE,0,0,0,,,,,,,,,,0,0,0,0.5,1,4,1,20.0%,2.0,2023,32
Maurice Hurst Jr.,CLE,0,0,0,,,,,,,,,,0,0,0,0.5,1,3,0,0.0%,2.0,2023,32
Alex Wright,CLE,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,2.0,2023,32
Rodney McLeod,CLE,0,3,0,0.0%,,,0.0,,39.6,9.3,,,0,0,0,0.0,0,1,0,0.0%,2.0,2023,32
Jeremiah Owusu-Koramoah,CLE,0,1,0,0.0%,,,0.0,,39.6,-5.0,,,3,0,0,0.0,0,4,0,0.0%,2.0,2023,32
Martin Emerson,CLE,0,3,0,0.0%,,,0.0,,39.6,8.3,,,0,0,0,0.0,0,0,2,100.0%,2.0,2023,32
Levi Wallace,PIT,0,8,5,62.5%,56.0,11.2,7.0,0.0,83.3,19.3,47.0,9.0,0,0,0,0.0,0,5,0,0.0%,2.0,2023,32
Kwon Alexander,PIT,0,3,3,100.0%,38.0,12.7,12.7,0.0,118.7,9.3,28.0,10.0,4,0,0,0.0,0,9,1,10.0%,2.0,2023,32
Keanu Neal,PIT,0,8,3,37.5%,39.0,13.0,4.9,0.0,53.6,8.3,19.0,20.0,3,0,0,0.0,0,6,0,0.0%,2.0,2023,32
Minkah Fitzpatrick,PIT,0,5,3,60.0%,27.0,9.0,5.4,0.0,74.6,5.8,9.0,18.0,2,0,0,0.0,0,6,0,0.0%,2.0,2023,32
Patrick Peterson,PIT,0,5,2,40.0%,46.0,23.0,9.2,0.0,73.7,7.6,18.0,28.0,0,0,0,0.0,0,2,2,50.0%,2.0,2023,32
Chandon Sullivan,PIT,0,2,2,100.0%,12.0,6.0,6.0,0.0,91.7,5.5,11.0,1.0,3,0,0,0.0,0,4,0,0.0%,2.0,2023,32
Larry Ogunjobi,PIT,0,1,1,100.0%,8.0,8.0,8.0,0.0,100.0,0.0,0.0,8.0,0,0,1,1.0,2,4,0,0.0%,2.0,2023,32
Montravius Adams,PIT,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,-3.0,-3.0,4.0,0,1,0,0.0,1,3,0,0.0%,2.0,2023,32
Elandon Roberts,PIT,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,4.0,4.0,1.0,1,0,0,0.0,0,2,1,33.3%,2.0,2023,32
Damontae Kazee,PIT,0,3,1,33.3%,3.0,3.0,1.0,1.0,81.9,10.7,3.0,0.0,0,0,0,0.0,0,6,0,0.0%,2.0,2023,32
T.J. Watt,PIT,0,0,0,,,,,,,,,,15,0,3,1.0,4,4,1,20.0%,2.0,2023,32
Alex Highsmith,PIT,1,0,0,,,,,,,,,,17,0,1,1.0,2,7,0,0.0%,2.0,2023,32
DeMarvin Leal,PIT,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%,2.0,2023,32
Markus Golden,PIT,0,0,0,,,,,,,,,,1,0,0,1.0,1,2,0,0.0%,2.0,2023,32
Elijah Riley,PIT,0,0,0,,,,,,,,,,2,0,0,1.0,1,1,1,50.0%,2.0,2023,32
Armon Watts,PIT,0,0,0,,,,,,,,,,0,1,0,0.0,1,2,0,0.0%,2.0,2023,32
Cole Holcomb,PIT,0,1,0,0.0%,,,0.0,,39.6,4.0,,,7,0,0,0.0,0,8,2,20.0%,2.0,2023,32
Nick Herbig,PIT,0,0,0,,,,,,,,,,2,0,0,0.0,0,3,0,0.0%,2.0,2023,32
Joey Porter Jr.,PIT,0,2,0,0.0%,,,0.0,,39.6,16.0,,,0,0,0,0.0,0,0,0,,2.0,2023,32
