Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Geno Smith,SEA,0,0,2.0,2023,23
Kenneth Walker III,SEA,0,0,2.0,2023,23
Zach Charbonnet,SEA,0,0,2.0,2023,23
DeeJay Dallas,SEA,0,0,2.0,2023,23
D.K. Metcalf,SEA,0,0,2.0,2023,23
Tyler Lockett,SEA,0,0,2.0,2023,23
Noah Fant,SEA,0,0,2.0,2023,23
Colby Parkinson,SEA,0,0,2.0,2023,23
Will Dissly,SEA,0,0,2.0,2023,23
Jaxon Smith-Njigba,SEA,0,0,2.0,2023,23
Jake Bobo,SEA,0,0,2.0,2023,23
Jared Goff,DET,0,0,2.0,2023,23
David Montgomery,DET,1,1,2.0,2023,23
Jahmyr Gibbs,DET,0,0,2.0,2023,23
Kalif Raymond,DET,0,0,2.0,2023,23
Craig Reynolds,DET,0,0,2.0,2023,23
Amon-Ra St. Brown,DET,1,1,2.0,2023,23
Josh Reynolds,DET,0,0,2.0,2023,23
Sam LaPorta,DET,0,0,2.0,2023,23
Antoine Green,DET,0,0,2.0,2023,23
