Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Lamar Jackson,BAL,0,0,1,2025,15
Derrick Henry,BAL,1,1,1,2025,15
Zay Flowers,BAL,0,0,1,2025,15
Rasheen Ali,BAL,0,0,1,2025,15
DeAndre Hopkins,BAL,0,0,1,2025,15
Rashod Bateman,BAL,0,0,1,2025,15
Mark Andrews,BAL,0,0,1,2025,15
Justice Hill,BAL,1,0,1,2025,15
Josh Allen,BUF,0,0,1,2025,15
James Cook,BUF,0,0,1,2025,15
Ty Johnson,BUF,0,0,1,2025,15
Elijah Moore,BUF,0,0,1,2025,15
Ray Davis,BUF,0,0,1,2025,15
Keon Coleman,BUF,0,0,1,2025,15
Khalil Shakir,BUF,0,0,1,2025,15
Josh Palmer,BUF,0,0,1,2025,15
Dalton Kincaid,BUF,1,0,1,2025,15
Jackson Hawes,BUF,0,0,1,2025,15
Dawson Knox,BUF,0,0,1,2025,15
