Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
C.J. Stroud,HOU,0,0,0,0,14.0,2023,200
Davis Mills,HOU,0,0,0,0,14.0,2023,200
Devin Singletary,HOU,13,65,1,17,14.0,2023,200
Dameon Pierce,HOU,4,9,0,4,14.0,2023,200
Dare Ogunbowale,HOU,2,7,0,4,14.0,2023,200
Brevin Jordan,HOU,0,0,0,0,14.0,2023,200
Andrew Beck,HOU,0,0,0,0,14.0,2023,200
Xavier Hutchinson,HOU,0,0,0,0,14.0,2023,200
Nico Collins,HOU,0,0,0,0,14.0,2023,200
John Metchie,HOU,0,0,0,0,14.0,2023,200
Noah Brown,HOU,0,0,0,0,14.0,2023,200
Robert Woods,HOU,0,0,0,0,14.0,2023,200
Zach Wilson,NYJ,3,12,0,10,14.0,2023,200
Breece Hall,NYJ,10,40,0,15,14.0,2023,200
Dalvin Cook,NYJ,7,13,0,5,14.0,2023,200
Xavier Gipson,NYJ,1,9,1,9,14.0,2023,200
Garrett Wilson,NYJ,1,3,0,3,14.0,2023,200
Nick Bawden,NYJ,1,3,0,3,14.0,2023,200
Tyler Conklin,NYJ,0,0,0,0,14.0,2023,200
Jeremy Ruckert,NYJ,0,0,0,0,14.0,2023,200
Randall Cobb,NYJ,0,0,0,0,14.0,2023,200
Israel Abanikanda,NYJ,3,-1,0,3,14.0,2023,200
