Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST,home_team,team,week,year,game_id
Player,Pos,Num,Pct,Num,Pct,Num,Pct,,,,,
Kendall Lamm,T,72,100%,0,0%,6,19%,1,Dolphins,14.0,2023,208
Austin Jackson,T,72,100%,0,0%,6,19%,1,Dolphins,14.0,2023,208
Lester Cotton,G,72,100%,0,0%,6,19%,1,Dolphins,14.0,2023,208
Tua Tagovailoa,QB,72,100%,0,0%,0,0%,1,Dolphins,14.0,2023,208
Liam Eichenberg,G,72,100%,0,0%,0,0%,1,Dolphins,14.0,2023,208
Robert Jones,G,66,92%,0,0%,6,19%,1,Dolphins,14.0,2023,208
Jaylen Waddle,WR,59,82%,0,0%,1,3%,1,Dolphins,14.0,2023,208
Durham Smythe,TE,56,78%,0,0%,7,23%,1,Dolphins,14.0,2023,208
Raheem Mostert,RB,46,64%,0,0%,1,3%,1,Dolphins,14.0,2023,208
Cedrick Wilson Jr.,WR,40,56%,0,0%,1,3%,1,Dolphins,14.0,2023,208
Tyreek Hill,WR,34,47%,0,0%,1,3%,1,Dolphins,14.0,2023,208
Braxton Berrios,WR,33,46%,0,0%,10,32%,1,Dolphins,14.0,2023,208
De'Von Achane,RB,33,46%,0,0%,0,0%,1,Dolphins,14.0,2023,208
Alec Ingold,FB,29,40%,0,0%,10,32%,1,Dolphins,14.0,2023,208
Julian Hill,TE,15,21%,0,0%,9,29%,1,Dolphins,14.0,2023,208
River Cracraft,WR,14,19%,0,0%,1,3%,1,Dolphins,14.0,2023,208
Connor Williams,C,6,8%,0,0%,0,0%,1,Dolphins,14.0,2023,208
Jeff Wilson,RB,1,1%,0,0%,0,0%,1,Dolphins,14.0,2023,208
Duke Riley,LB,0,0%,71,100%,13,42%,1,Dolphins,14.0,2023,208
Brandon Jones,FS,0,0%,71,100%,10,32%,1,Dolphins,14.0,2023,208
Jalen Ramsey,CB,0,0%,71,100%,0,0%,1,Dolphins,14.0,2023,208
Xavien Howard,CB,0,0%,70,99%,1,3%,1,Dolphins,14.0,2023,208
David Long,LB,0,0%,63,89%,9,29%,1,Dolphins,14.0,2023,208
Christian Wilkins,DE,0,0%,62,87%,13,42%,1,Dolphins,14.0,2023,208
Kader Kohou,CB,0,0%,62,87%,6,19%,1,Dolphins,14.0,2023,208
Zach Sieler,DE,0,0%,61,86%,13,42%,1,Dolphins,14.0,2023,208
Bradley Chubb,LB,0,0%,58,82%,0,0%,1,Dolphins,14.0,2023,208
Andrew Van Ginkel,LB,0,0%,55,77%,8,26%,1,Dolphins,14.0,2023,208
DeShon Elliott,FS,0,0%,53,75%,0,0%,1,Dolphins,14.0,2023,208
Emmanuel Ogbah,DE,0,0%,27,38%,9,29%,1,Dolphins,14.0,2023,208
Raekwon Davis,NT,0,0%,20,28%,5,16%,1,Dolphins,14.0,2023,208
Elijah Campbell,SS,0,0%,18,25%,24,77%,1,Dolphins,14.0,2023,208
Nik Needham,CB,0,0%,8,11%,5,16%,1,Dolphins,14.0,2023,208
Da'Shawn Hand,DE,0,0%,8,11%,0,0%,1,Dolphins,14.0,2023,208
Jason Pierre-Paul,DE,0,0%,2,3%,5,16%,1,Dolphins,14.0,2023,208
Cameron Goode,LB,0,0%,1,1%,23,74%,1,Dolphins,14.0,2023,208
Justin Bethel,CB,0,0%,0,0%,24,77%,1,Dolphins,14.0,2023,208
Channing Tindall,LB,0,0%,0,0%,17,55%,1,Dolphins,14.0,2023,208
Cam Smith,CB,0,0%,0,0%,15,48%,1,Dolphins,14.0,2023,208
Chase Claypool,WR,0,0%,0,0%,12,39%,1,Dolphins,14.0,2023,208
Jason Sanders,K,0,0%,0,0%,12,39%,1,Dolphins,14.0,2023,208
Calvin Munson,LB,0,0%,0,0%,12,39%,1,Dolphins,14.0,2023,208
Quinton Bell,LB,0,0%,0,0%,12,39%,1,Dolphins,14.0,2023,208
Blake Ferguson,LS,0,0%,0,0%,11,35%,1,Dolphins,14.0,2023,208
Jake Bailey,P,0,0%,0,0%,11,35%,1,Dolphins,14.0,2023,208
Kion Smith,G,0,0%,0,0%,6,19%,1,Dolphins,14.0,2023,208
