Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Darious Williams,JAX,1,11,0,11,3,0.0,2,2,0,0,0,0,0,0,0,14.0,2023,199
Antonio Johnson,JAX,0,0,0,0,1,1.0,2,1,1,0,1,0,0,0,1,14.0,2023,199
Devin Lloyd,JAX,0,0,0,0,0,0.0,11,4,7,0,0,1,13,0,0,14.0,2023,199
Montaric Brown,JAX,0,0,0,0,1,0.0,7,7,0,0,0,0,0,0,0,14.0,2023,199
Foyesade Oluokun,JAX,0,0,0,0,0,0.0,7,5,2,1,0,0,0,0,0,14.0,2023,199
Rayshawn Jenkins,JAX,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0,14.0,2023,199
Josh Hines-Allen,JAX,0,0,0,0,0,0.0,5,5,0,2,0,0,0,0,0,14.0,2023,199
Jeremiah Ledbetter,JAX,0,0,0,0,0,0.0,4,2,2,1,0,1,0,0,0,14.0,2023,199
Andre Cisco,JAX,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,14.0,2023,199
Gregory Junior,JAX,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,14.0,2023,199
Andrew Wingard,JAX,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,1,14.0,2023,199
Angelo Blackson,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,14.0,2023,199
Ross Matiscik,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,14.0,2023,199
Travon Walker,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,14.0,2023,199
Adam Gotsis,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,199
Roy Robertson-Harris,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,199
Daniel Thomas,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,199
Tyler Lacy,JAX,0,0,0,0,1,0.0,0,0,0,0,1,0,0,0,0,14.0,2023,199
Martin Emerson,CLE,2,11,0,11,3,0.0,4,4,0,0,0,0,0,0,0,14.0,2023,199
Greg Newsome II,CLE,1,0,0,0,4,0.0,5,5,0,0,0,0,0,0,0,14.0,2023,199
Grant Delpit,CLE,0,0,0,0,0,1.0,6,5,1,1,1,0,0,0,0,14.0,2023,199
Maurice Hurst Jr.,CLE,0,0,0,0,0,1.0,4,4,0,2,1,0,0,0,0,14.0,2023,199
Ogbonnia Okoronkwo,CLE,0,0,0,0,0,1.0,2,2,0,0,2,0,0,0,0,14.0,2023,199
Za'Darius Smith,CLE,0,0,0,0,1,1.0,1,1,0,1,1,0,0,0,0,14.0,2023,199
Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,0.0,8,8,0,2,0,0,0,0,0,14.0,2023,199
Anthony Walker,CLE,0,0,0,0,0,0.0,5,3,2,0,0,1,0,0,1,14.0,2023,199
Sione Takitaki,CLE,0,0,0,0,0,0.0,4,1,3,0,1,0,0,0,0,14.0,2023,199
D'Anthony Bell,CLE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,14.0,2023,199
Matthew Adams,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,14.0,2023,199
Tony Fields,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,14.0,2023,199
Shelby Harris,CLE,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0,14.0,2023,199
Ronnie Hickman,CLE,0,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0,14.0,2023,199
Cameron Mitchell,CLE,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,14.0,2023,199
Jordan Elliott,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,199
Mike Ford,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,199
Myles Garrett,CLE,0,0,0,0,0,0.0,1,1,0,1,3,0,0,0,0,14.0,2023,199
Charley Hughlett,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,14.0,2023,199
Jordan Kunaszyk,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,199
Pierre Strong,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,199
Dalvin Tomlinson,CLE,0,0,0,0,0,0.0,1,0,1,0,3,0,0,0,0,14.0,2023,199
Alex Wright,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,14.0,2023,199
