Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Tyrann Mathieu,NOR,2,21,0,18,2,0.0,4,3,1,0,1,0,0,0,0,12.0,2023,169
Carl Granderson,NOR,0,0,0,0,0,0.0,10,4,6,0,0,0,0,0,0,12.0,2023,169
Marcus Maye,NOR,0,0,0,0,0,0.0,8,5,3,2,0,0,0,0,0,12.0,2023,169
Pete Werner,NOR,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0,12.0,2023,169
Demario Davis,NOR,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0,12.0,2023,169
Malcolm Roach,NOR,0,0,0,0,1,0.0,6,1,5,0,0,0,0,0,0,12.0,2023,169
Alontae Taylor,NOR,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0,12.0,2023,169
Khalen Saunders,NOR,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0,12.0,2023,169
Paulson Adebo,NOR,0,0,0,0,0,0.0,4,4,0,0,0,0,0,0,0,12.0,2023,169
Bryan Bresee,NOR,0,0,0,0,1,0.0,3,0,3,0,0,0,0,0,0,12.0,2023,169
Zack Baun,NOR,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,12.0,2023,169
J.T. Gray,NOR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,12.0,2023,169
Jason Pierre-Paul,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2023,169
Nathan Shepherd,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2023,169
Isaac Yiadom,NOR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0,12.0,2023,169
Jordan Howden,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,169
Lonnie Johnson Jr.,NOR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,169
Cameron Jordan,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,169
Keith Kirkwood,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,169
Adam Prentice,NOR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,169
A.T. Perry,NOR,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,12.0,2023,169
Jessie Bates III,ATL,1,92,1,92,1,0.0,12,7,5,0,0,0,0,0,1,12.0,2023,169
Arnold Ebiketie,ATL,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,12.0,2023,169
Jeff Okudah,ATL,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0,12.0,2023,169
DeMarcco Hellams,ATL,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,12.0,2023,169
DeAundre Alford,ATL,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,12.0,2023,169
Kaden Elliss,ATL,0,0,0,0,1,0.0,6,4,2,2,0,0,0,0,0,12.0,2023,169
Calais Campbell,ATL,0,0,0,0,0,0.0,5,1,4,0,1,0,0,0,0,12.0,2023,169
Richie Grant,ATL,0,0,0,0,1,0.0,4,3,1,0,0,0,0,0,0,12.0,2023,169
Nathan Landman,ATL,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,12.0,2023,169
Tre Flowers,ATL,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0,12.0,2023,169
Mike Hughes,ATL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2023,169
David Onyemata,ATL,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,1,12.0,2023,169
Kentavius Street,ATL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2023,169
Lorenzo Carter,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,169
Bud Dupree,ATL,0,0,0,0,0,0.0,1,1,0,1,0,0,0,0,0,12.0,2023,169
Ta'Quon Graham,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,169
Zach Harrison,ATL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2023,169
KhaDarel Hodge,ATL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2023,169
Albert Huggins,ATL,0,0,0,0,0,0.0,1,1,0,0,0,1,0,0,0,12.0,2023,169
AJ Terrell,ATL,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,12.0,2023,169
