Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jahan Dotson,WAS,9,6,76,1,5,61,10.2,15,2.5,8.8,0,,1,11.1,0,129.9,16.0,2022,234
Logan Thomas,WAS,8,6,35,0,2,25,4.2,10,1.7,6.8,0,,0,0.0,0,82.8,16.0,2022,234
Curtis Samuel,WAS,5,5,52,1,4,28,5.6,24,4.8,5.6,1,5.0,0,0.0,0,149.6,16.0,2022,234
Terry McLaurin,WAS,5,4,77,1,4,76,19.0,1,0.3,21.8,0,,0,0.0,0,158.3,16.0,2022,234
Antonio Gibson,WAS,3,2,21,0,2,-5,-2.5,26,13.0,3.3,0,,0,0.0,0,86.8,16.0,2022,234
Jonathan Williams,WAS,3,2,28,0,1,3,1.5,25,12.5,-0.7,0,,1,33.3,0,96.5,16.0,2022,234
Brian Robinson Jr.,WAS,1,0,0,0,0,0,,0,,3.0,0,,0,0.0,1,0.0,16.0,2022,234
George Kittle,SFO,8,6,120,2,5,71,11.8,49,8.2,8.1,0,,0,0.0,0,156.2,16.0,2022,234
Brandon Aiyuk,SFO,7,5,81,0,2,36,7.2,45,9.0,9.7,0,,0,0.0,0,109.8,16.0,2022,234
Jauan Jennings,SFO,3,2,21,0,1,21,10.5,0,0.0,12.7,0,,1,33.3,1,47.2,16.0,2022,234
Christian McCaffrey,SFO,2,2,12,0,0,1,0.5,11,5.5,0.5,0,,0,0.0,0,91.7,16.0,2022,234
Ray-Ray McCloud,SFO,1,0,0,0,0,0,,0,,-6.0,0,,1,100.0,0,39.6,16.0,2022,234
