Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
AJ Terrell,ATL,0,4,3,75.0%,45.0,15.0,11.3,0.0,111.5,17.3,31.0,14.0,1,0,0,0.0,0,3,0,0.0%,16.0,2022,226
Cornell Armstrong,ATL,0,3,2,66.7%,46.0,23.0,15.3,1.0,149.3,13.3,32.0,14.0,0,0,0,0.0,0,1,0,0.0%,16.0,2022,226
Richie Grant,ATL,0,3,2,66.7%,14.0,7.0,4.7,0.0,77.1,14.3,14.0,0.0,0,0,0,0.0,0,10,0,0.0%,16.0,2022,226
Mykal Walker,ATL,0,2,1,50.0%,4.0,4.0,2.0,0.0,56.2,3.5,1.0,3.0,0,0,0,0.0,0,1,0,0.0%,16.0,2022,226
Rashaan Evans,ATL,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,2.0,3.0,3.0,0,0,0,0.0,0,6,0,0.0%,16.0,2022,226
Troy Andersen,ATL,0,0,0,,,,,,,,,,0,0,0,0.0,0,4,1,20.0%,16.0,2022,226
Darren Hall,ATL,0,1,0,0.0%,,,0.0,,39.6,0.0,,,0,0,0,0.0,0,1,0,0.0%,16.0,2022,226
DeAundre Alford,ATL,0,1,0,0.0%,,,0.0,,39.6,33.0,,,0,0,0,0.0,0,0,0,,16.0,2022,226
Marlon Humphrey,BAL,0,7,5,71.4%,77.0,15.4,11.0,0.0,107.4,12.6,66.0,11.0,0,0,0,0.0,0,7,0,0.0%,16.0,2022,226
Kyle Hamilton,BAL,0,5,4,80.0%,44.0,11.0,8.8,0.0,103.3,2.2,9.0,35.0,1,0,0,0.0,0,3,1,25.0%,16.0,2022,226
Roquan Smith,BAL,0,6,4,66.7%,38.0,9.5,6.3,0.0,84.0,6.0,2.0,36.0,0,0,0,0.0,0,14,0,0.0%,16.0,2022,226
Brandon Stephens,BAL,0,4,3,75.0%,30.0,10.0,7.5,0.0,95.8,14.5,29.0,1.0,0,0,0,0.5,1,5,0,0.0%,16.0,2022,226
Patrick Queen,BAL,0,2,1,50.0%,7.0,7.0,3.5,0.0,58.3,3.5,7.0,0.0,3,0,1,0.5,2,9,0,0.0%,16.0,2022,226
Travis Jones,BAL,0,1,1,100.0%,0.0,0.0,0.0,0.0,79.2,-4.0,-4.0,4.0,0,0,0,0.0,0,4,0,0.0%,16.0,2022,226
Jason Pierre-Paul,BAL,0,1,1,100.0%,9.0,9.0,9.0,0.0,104.2,2.0,2.0,7.0,1,0,0,0.0,0,3,1,25.0%,16.0,2022,226
Odafe Oweh,BAL,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,0,0,0,0.0,0,3,0,0.0%,16.0,2022,226
Chuck Clark,BAL,0,2,1,50.0%,0.0,0.0,0.0,0.0,56.2,2.5,0.0,0.0,2,0,0,0.0,0,7,0,0.0%,16.0,2022,226
Tyus Bowser,BAL,0,2,1,50.0%,8.0,8.0,4.0,0.0,60.4,-4.0,-5.0,13.0,2,0,0,0.0,0,3,1,25.0%,16.0,2022,226
Nnamdi Madubuike,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,7,0,0.0%,16.0,2022,226
Marcus Williams,BAL,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%,16.0,2022,226
