Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Saquon Barkley,NYG,10,8,49,0,2.0,-26,-3.3,75,9.4,-1.9,0,,1,10.0,0,87.1,16.0,2022,233
Isaiah Hodgins,NYG,12,8,89,1,5.0,79,9.9,10,1.3,8.4,0,,0,0.0,1,81.6,16.0,2022,233
Richie James,NYG,11,8,90,0,4.0,64,8.0,26,3.3,7.4,0,,2,18.2,0,96.8,16.0,2022,233
Darius Slayton,NYG,6,4,79,0,4.0,36,9.0,43,10.8,13.7,0,,0,0.0,0,109.7,16.0,2022,233
Daniel Bellinger,NYG,2,2,27,0,,18,9.0,9,4.5,9.0,0,,0,0.0,0,118.7,16.0,2022,233
T.J. Hockenson,MIN,16,13,109,2,6.0,62,4.8,47,3.6,8.4,0,,0,0.0,0,134.6,16.0,2022,233
Justin Jefferson,MIN,16,12,133,1,8.0,88,7.3,45,3.8,9.4,1,12.0,0,0.0,0,120.1,16.0,2022,233
Dalvin Cook,MIN,4,3,13,0,0.0,-3,-1.0,16,5.3,-1.5,1,3.0,0,0.0,0,78.1,16.0,2022,233
K.J. Osborn,MIN,4,3,17,0,1.0,-1,-0.3,18,6.0,3.3,1,3.0,0,0.0,0,82.3,16.0,2022,233
C.J. Ham,MIN,1,1,5,0,1.0,3,3.0,2,2.0,3.0,0,,0,0.0,0,87.5,16.0,2022,233
Johnny Mundt,MIN,1,1,16,0,1.0,-1,-1.0,17,17.0,-1.0,0,,0,0.0,0,118.7,16.0,2022,233
Adam Thielen,MIN,5,1,6,0,,2,2.0,4,4.0,5.4,0,,1,20.0,0,39.6,16.0,2022,233
