Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Tre'Davious White,BUF,0,4,3,75.0%,52.0,17.3,13.0,0.0,116.7,15.8,49.0,3.0,1,1,0,0.0,1,5,0,0.0%,16.0,2022,227
Siran Neal,BUF,0,3,3,100.0%,12.0,4.0,4.0,0.0,83.3,1.3,4.0,8.0,0,0,0,0.0,0,5,0,0.0%,16.0,2022,227
Taron Johnson,BUF,0,3,2,66.7%,11.0,5.5,3.7,1.0,112.5,5.3,11.0,0.0,1,0,0,0.0,0,3,0,0.0%,16.0,2022,227
Dane Jackson,BUF,0,2,2,100.0%,28.0,14.0,14.0,0.0,118.7,10.5,21.0,7.0,0,0,0,0.0,0,3,0,0.0%,16.0,2022,227
Tremaine Edmunds,BUF,0,3,2,66.7%,9.0,4.5,3.0,0.0,70.1,2.7,1.0,8.0,0,0,0,0.0,0,9,0,0.0%,16.0,2022,227
Matt Milano,BUF,0,2,1,50.0%,10.0,10.0,5.0,0.0,64.6,2.5,3.0,7.0,1,0,1,0.0,1,6,0,0.0%,16.0,2022,227
Kaiir Elam,BUF,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,6.0,6.0,1.0,0,0,0,0.0,0,2,0,0.0%,16.0,2022,227
Gregory Rousseau,BUF,0,1,1,100.0%,-2.0,-2.0,-2.0,0.0,79.2,-7.0,-7.0,5.0,0,0,0,0.0,0,1,0,0.0%,16.0,2022,227
Jordan Poyer,BUF,0,2,1,50.0%,5.0,5.0,2.5,0.0,56.2,3.5,-2.0,7.0,0,0,0,0.0,0,1,0,0.0%,16.0,2022,227
Damar Hamlin,BUF,0,3,1,33.3%,-2.0,-2.0,-0.7,0.0,42.4,2.7,-2.0,0.0,0,0,0,0.0,0,6,0,0.0%,16.0,2022,227
Tyrel Dodson,BUF,0,1,1,100.0%,14.0,14.0,14.0,0.0,118.7,14.0,14.0,0.0,0,0,0,0.0,0,1,0,0.0%,16.0,2022,227
DaQuan Jones,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%,16.0,2022,227
Ed Oliver,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%,16.0,2022,227
Dion Dawkins,BUF,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%,16.0,2022,227
Kingsley Jonathan,BUF,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%,16.0,2022,227
A.J. Epenesa,BUF,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%,16.0,2022,227
Jaquan Johnson,BUF,1,1,0,0.0%,,,0.0,,0.0,50.0,,,0,0,0,0.0,0,0,0,,16.0,2022,227
Kyler Gordon,CHI,1,6,5,83.3%,67.0,13.4,11.2,1.0,113.2,14.3,56.0,11.0,0,0,0,0.0,0,5,0,0.0%,16.0,2022,227
Nicholas Morrow,CHI,1,5,4,80.0%,41.0,10.3,8.2,0.0,61.2,6.0,24.0,17.0,1,2,0,0.0,2,8,1,11.1%,16.0,2022,227
Jaylon Jones,CHI,0,5,2,40.0%,28.0,14.0,5.6,1.0,98.3,14.8,22.0,6.0,0,0,0,0.0,0,4,0,0.0%,16.0,2022,227
Joe Thomas,CHI,0,3,2,66.7%,12.0,6.0,4.0,0.0,74.3,4.3,10.0,2.0,3,0,0,0.0,0,7,2,22.2%,16.0,2022,227
Jaquan Brisker,CHI,0,3,1,33.3%,15.0,15.0,5.0,0.0,50.7,11.0,12.0,3.0,1,0,0,1.0,1,7,0,0.0%,16.0,2022,227
Josh Blackwell,CHI,0,2,1,50.0%,9.0,9.0,4.5,0.0,62.5,15.0,0.0,9.0,0,0,0,0.0,0,4,0,0.0%,16.0,2022,227
Justin Jones,CHI,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%,16.0,2022,227
Trevis Gipson,CHI,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,1,33.3%,16.0,2022,227
Al-Quadin Muhammad,CHI,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%,16.0,2022,227
DeAndre Houston-Carson,CHI,0,1,0,0.0%,,,0.0,,39.6,24.0,,,0,0,0,0.0,0,4,1,20.0%,16.0,2022,227
