Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Geno Smith,SEA,0,0,0,0,4.0,2023,64
Drew Lock,SEA,1,11,0,11,4.0,2023,64
Kenneth Walker III,SEA,17,79,1,31,4.0,2023,64
Zach Charbonnet,SEA,5,31,0,15,4.0,2023,64
Noah Fant,SEA,0,0,0,0,4.0,2023,64
Tyler Lockett,SEA,0,0,0,0,4.0,2023,64
D.K. Metcalf,SEA,0,0,0,0,4.0,2023,64
Cody Thompson,SEA,0,0,0,0,4.0,2023,64
Jaxon Smith-Njigba,SEA,0,0,0,0,4.0,2023,64
Jake Bobo,SEA,0,0,0,0,4.0,2023,64
Colby Parkinson,SEA,0,0,0,0,4.0,2023,64
DeeJay Dallas,SEA,0,0,0,0,4.0,2023,64
Daniel Jones,NYG,10,66,0,17,4.0,2023,64
Parris Campbell,NYG,0,0,0,0,4.0,2023,64
Matt Breida,NYG,14,30,0,5,4.0,2023,64
Gary Brightwell,NYG,4,9,0,4,4.0,2023,64
Wan'Dale Robinson,NYG,1,7,0,7,4.0,2023,64
Isaiah Hodgins,NYG,0,0,0,0,4.0,2023,64
Darius Slayton,NYG,0,0,0,0,4.0,2023,64
Darren Waller,NYG,0,0,0,0,4.0,2023,64
Jalin Hyatt,NYG,0,0,0,0,4.0,2023,64
Sterling Shepard,NYG,0,0,0,0,4.0,2023,64
Daniel Bellinger,NYG,0,0,0,0,4.0,2023,64
Ben Bredeson,NYG,0,0,0,0,4.0,2023,64
