Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Jonathan Jones,NWE,1,55,0,55,3,0.0,7,6,1,0,0,0,0,0,0,12.0,2022,167
Joshua Uche,NWE,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,12.0,2022,167
Kyle Dugger,NWE,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0,12.0,2022,167
Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0,12.0,2022,167
Lawrence Guy,NWE,0,0,0,0,0,0.0,7,1,6,0,0,0,0,0,0,12.0,2022,167
Devin McCourty,NWE,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0,12.0,2022,167
Deatrich Wise Jr.,NWE,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0,12.0,2022,167
Davon Godchaux,NWE,0,0,0,0,0,0.0,4,1,3,1,0,0,0,0,0,12.0,2022,167
Jalen Mills,NWE,0,0,0,0,1,0.0,4,3,1,1,1,0,0,0,0,12.0,2022,167
Adrian Phillips,NWE,0,0,0,0,0,0.0,4,4,0,1,0,0,0,0,0,12.0,2022,167
Myles Bryant,NWE,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0,12.0,2022,167
Matt Judon,NWE,0,0,0,0,0,0.0,3,1,2,0,2,0,0,0,0,12.0,2022,167
Raekwon McMillan,NWE,0,0,0,0,0,0.0,3,3,0,2,0,0,0,0,0,12.0,2022,167
Jabrill Peppers,NWE,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0,12.0,2022,167
Jahlani Tavai,NWE,0,0,0,0,0,0.0,3,2,1,1,0,0,0,0,0,12.0,2022,167
Anfernee Jennings,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,12.0,2022,167
Brenden Schooler,NWE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,167
Carl Davis,NWE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,12.0,2022,167
Jack Jones,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,167
Marcus Jones,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,167
Mack Wilson,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,167
Mac Jones,NWE,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,12.0,2022,167
Jordan Hicks,MIN,0,0,0,0,0,1.0,8,6,2,0,1,0,0,0,0,12.0,2022,167
Danielle Hunter,MIN,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0,12.0,2022,167
Ross Blacklock,MIN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0,12.0,2022,167
Eric Kendricks,MIN,0,0,0,0,1,0.0,8,5,3,0,0,0,0,0,0,12.0,2022,167
Harrison Smith,MIN,0,0,0,0,0,0.0,7,7,0,0,0,0,0,0,0,12.0,2022,167
Duke Shelley,MIN,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0,12.0,2022,167
Harrison Phillips,MIN,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0,12.0,2022,167
Camryn Bynum,MIN,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,12.0,2022,167
Patrick Peterson,MIN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0,12.0,2022,167
Za'Darius Smith,MIN,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,12.0,2022,167
Jonathan Bullard,MIN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,12.0,2022,167
James Lynch,MIN,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,167
Chandon Sullivan,MIN,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0,12.0,2022,167
Dalvin Cook,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,167
Troy Dye,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,167
Patrick Jones II,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,167
Jalen Nailor,MIN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,12.0,2022,167
