Unnamed: 0_level_0,Unnamed: 1_level_0,Fumbles,Fumbles,week,year,game_id
Player,Tm,Fmb,FL,,,
Baker Mayfield,TAM,2,0,2.0,2024,22
Bucky Irving,TAM,0,0,2.0,2024,22
Rachaad White,TAM,0,0,2.0,2024,22
Chris Godwin,TAM,0,0,2.0,2024,22
Mike Evans,TAM,0,0,2.0,2024,22
Jalen McMillan,TAM,0,0,2.0,2024,22
Cade Otton,TAM,0,0,2.0,2024,22
Jared Goff,DET,0,0,2.0,2024,22
Jack Fox,DET,0,0,2.0,2024,22
Jahmyr Gibbs,DET,0,0,2.0,2024,22
David Montgomery,DET,0,0,2.0,2024,22
Jameson Williams,DET,0,0,2.0,2024,22
Amon-Ra St. Brown,DET,0,0,2.0,2024,22
Kalif Raymond,DET,0,0,2.0,2024,22
Sione Vaki,DET,0,0,2.0,2024,22
Sam LaPorta,DET,0,0,2.0,2024,22
Tim Patrick,DET,0,0,2.0,2024,22
Tom Kennedy,DET,0,0,2.0,2024,22
