Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Kirk Cousins,ATL,23,38,306,0,1,3,19,33,75.1,10.0,2024,144
Bijan Robinson,ATL,0,0,0,0,0,0,0,0,,10.0,2024,144
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,10.0,2024,144
Ray-Ray McCloud,ATL,0,0,0,0,0,0,0,0,,10.0,2024,144
Drake London,ATL,0,0,0,0,0,0,0,0,,10.0,2024,144
Darnell Mooney,ATL,0,0,0,0,0,0,0,0,,10.0,2024,144
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,10.0,2024,144
Charlie Woerner,ATL,0,0,0,0,0,0,0,0,,10.0,2024,144
Derek Carr,NOR,16,25,269,2,0,0,0,67,126.9,10.0,2024,144
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,10.0,2024,144
Taysom Hill,NOR,0,0,0,0,0,0,0,0,,10.0,2024,144
Jordan Mims,NOR,0,0,0,0,0,0,0,0,,10.0,2024,144
Marquez Valdes-Scantling,NOR,0,0,0,0,0,0,0,0,,10.0,2024,144
Kevin Austin,NOR,0,0,0,0,0,0,0,0,,10.0,2024,144
Juwan Johnson,NOR,0,0,0,0,0,0,0,0,,10.0,2024,144
Dante Pettis,NOR,0,0,0,0,0,0,0,0,,10.0,2024,144
Foster Moreau,NOR,0,0,0,0,0,0,0,0,,10.0,2024,144
