Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Travis Kelce,KAN,11,10,67,1,3.0,31,3.1,36,3.6,4.7,0,,0,0.0,0,122.3,5.0,2023,76
Kadarius Toney,KAN,6,5,26,0,3.0,4,0.8,22,4.4,0.5,0,,0,0.0,0,84.7,5.0,2023,76
Rashee Rice,KAN,5,4,33,1,3.0,15,3.8,18,4.5,4.6,0,,0,0.0,0,133.7,5.0,2023,76
Noah Gray,KAN,2,2,21,0,1.0,14,7.0,7,3.5,7.0,0,,0,0.0,0,110.4,5.0,2023,76
Justin Watson,KAN,3,2,56,0,2.0,54,27.0,2,1.0,28.3,0,,0,0.0,0,109.7,5.0,2023,76
Jerick McKinnon,KAN,3,2,18,0,1.0,-10,-5.0,28,14.0,-0.3,0,,0,0.0,0,82.6,5.0,2023,76
Skyy Moore,KAN,2,2,11,0,,2,1.0,9,4.5,1.0,0,,0,0.0,0,89.6,5.0,2023,76
Justyn Ross,KAN,4,2,28,0,1.0,21,10.5,7,3.5,9.5,0,,1,25.0,0,72.9,5.0,2023,76
Marquez Valdes-Scantling,KAN,2,1,12,0,1.0,7,7.0,5,5.0,13.5,1,1.0,0,0.0,0,68.7,5.0,2023,76
Isiah Pacheco,KAN,1,1,9,0,0.0,-4,-4.0,13,13.0,-4.0,0,,0,0.0,0,104.2,5.0,2023,76
Jordan Addison,MIN,9,6,64,1,4.0,37,6.2,27,4.5,11.6,1,6.0,0,0.0,0,124.3,5.0,2023,76
T.J. Hockenson,MIN,8,5,51,0,2.0,36,7.2,15,3.0,9.5,0,,1,12.5,0,80.7,5.0,2023,76
K.J. Osborn,MIN,9,5,49,0,2.0,26,5.2,23,4.6,5.9,0,,0,0.0,0,71.1,5.0,2023,76
Brandon Powell,MIN,6,4,43,0,3.0,31,7.8,12,3.0,11.0,0,,0,0.0,0,87.5,5.0,2023,76
Justin Jefferson,MIN,6,3,28,0,2.0,18,6.0,10,3.3,7.5,0,,1,16.7,0,63.2,5.0,2023,76
Cam Akers,MIN,2,2,3,0,,3,1.5,0,0.0,1.5,0,,0,0.0,0,79.2,5.0,2023,76
Alexander Mattison,MIN,3,2,20,1,1.0,-4,-2.0,24,12.0,-3.0,0,,1,33.3,0,125.0,5.0,2023,76
Josh Oliver,MIN,2,1,15,0,,-2,-2.0,17,17.0,7.5,0,,0,0.0,0,75.0,5.0,2023,76
Johnny Mundt,MIN,1,1,11,0,1.0,2,2.0,9,9.0,2.0,1,1.0,0,0.0,0,112.5,5.0,2023,76
