Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%,week,year,game_id
Rashaan Evans,ATL,0,5,3,60.0%,25.0,8.3,5.0,0.0,72.9,6.2,20.0,5.0,1,0,0,0.0,0,13,0,0.0%,12.0,2022,172
Troy Andersen,ATL,0,3,2,66.7%,21.0,10.5,7.0,0.0,86.8,1.3,5.0,16.0,0,0,0,0.0,0,5,0,0.0%,12.0,2022,172
AJ Terrell,ATL,0,3,2,66.7%,4.0,2.0,1.3,0.0,70.1,5.3,1.0,3.0,0,0,0,0.0,0,1,1,50.0%,12.0,2022,172
Jaylinn Hawkins,ATL,0,5,2,40.0%,42.0,21.0,8.4,1.0,110.0,14.2,35.0,7.0,0,0,0,0.0,0,6,0,0.0%,12.0,2022,172
Mykal Walker,ATL,1,1,1,100.0%,7.0,7.0,7.0,0.0,56.2,4.0,4.0,3.0,1,0,0,0.0,0,9,0,0.0%,12.0,2022,172
Isaiah Oliver,ATL,0,1,1,100.0%,17.0,17.0,17.0,0.0,118.7,17.0,17.0,0.0,0,0,0,0.0,0,1,0,0.0%,12.0,2022,172
Darren Hall,ATL,0,1,1,100.0%,14.0,14.0,14.0,1.0,158.3,1.0,1.0,13.0,0,0,0,0.0,0,8,1,11.1%,12.0,2022,172
Richie Grant,ATL,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,6.0,6.0,1.0,0,0,0,0.0,0,6,0,0.0%,12.0,2022,172
Lorenzo Carter,ATL,0,1,1,100.0%,1.0,1.0,1.0,0.0,79.2,0.0,0.0,1.0,0,0,0,0.0,0,3,0,0.0%,12.0,2022,172
Arnold Ebiketie,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,2,0,0.0%,12.0,2022,172
Grady Jarrett,ATL,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%,12.0,2022,172
DeAngelo Malone,ATL,0,1,0,0.0%,,,0.0,,39.6,2.0,,,0,0,0,0.0,0,3,0,0.0%,12.0,2022,172
Jamin Davis,WAS,0,8,5,62.5%,65.0,13.0,8.1,0.0,88.0,4.6,25.0,40.0,0,0,0,0.0,0,10,0,0.0%,12.0,2022,172
Darrick Forrest,WAS,0,4,2,50.0%,38.0,19.0,9.5,0.0,83.3,14.5,36.0,2.0,0,0,0,0.0,0,11,0,0.0%,12.0,2022,172
Christian Holmes,WAS,0,2,2,100.0%,23.0,11.5,11.5,0.0,114.6,9.0,18.0,5.0,0,0,0,0.0,0,2,0,0.0%,12.0,2022,172
Kamren Curl,WAS,0,2,2,100.0%,26.0,13.0,13.0,0.0,118.7,10.5,21.0,5.0,0,0,0,0.0,0,8,0,0.0%,12.0,2022,172
Bobby McCain,WAS,0,2,1,50.0%,6.0,6.0,3.0,0.0,56.2,-3.0,-3.0,9.0,1,0,0,0.0,0,2,0,0.0%,12.0,2022,172
Casey Toohill,WAS,0,1,1,100.0%,7.0,7.0,7.0,0.0,95.8,-4.0,-4.0,11.0,1,0,0,0.0,0,2,0,0.0%,12.0,2022,172
John Ridgeway,WAS,0,1,1,100.0%,5.0,5.0,5.0,0.0,87.5,-3.0,-3.0,8.0,0,0,0,0.0,0,3,0,0.0%,12.0,2022,172
David Mayo,WAS,0,1,1,100.0%,4.0,4.0,4.0,1.0,122.9,4.0,4.0,0.0,0,0,0,0.0,0,0,0,,12.0,2022,172
Montez Sweat,WAS,0,0,0,,,,,,,,,,0,0,1,1.0,2,4,0,0.0%,12.0,2022,172
James Smith-Williams,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%,12.0,2022,172
Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,0,1,0.0,1,5,0,0.0%,12.0,2022,172
Daron Payne,WAS,0,0,0,,,,,,,,,,1,0,0,0.0,0,6,0,0.0%,12.0,2022,172
Kendall Fuller,WAS,1,3,0,0.0%,,,0.0,,0.0,5.7,,,0,0,0,0.0,0,2,0,0.0%,12.0,2022,172
