Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Kyle Allen,HOU,26,39,215,1,2,5,41,39,67.8,12.0,2022,170
Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Dameon Pierce,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Brandin Cooks,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Jordan Akins,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Nico Collins,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Teagan Quitoriano,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Chris Moore,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Rex Burkhead,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Phillip Dorsett,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
O.J. Howard,HOU,0,0,0,0,0,0,0,0,,12.0,2022,170
Tua Tagovailoa,MIA,22,36,299,1,0,4,26,34,96.9,12.0,2022,170
Skylar Thompson,MIA,1,5,6,0,0,1,6,6,39.6,12.0,2022,170
Jeff Wilson,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
Tyreek Hill,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
River Cracraft,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
Trent Sherfield,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
Cedrick Wilson Jr.,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
Durham Smythe,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
Alec Ingold,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,12.0,2022,170
