Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Raheem Mostert,MIA,9,26,1,2.0,19,2.1,7,0.8,0,,9.0,2022,130
Jeff Wilson,MIA,9,51,0,1.0,27,3.0,24,2.7,1,9.0,9.0,2022,130
Tua Tagovailoa,MIA,5,0,0,0.0,0,0.0,0,0.0,0,,9.0,2022,130
Justin Fields,CHI,15,178,1,12.0,156,10.4,22,1.5,1,15.0,9.0,2022,130
David Montgomery,CHI,14,36,0,2.0,15,1.1,21,1.5,0,,9.0,2022,130
Khalil Herbert,CHI,7,23,0,,6,0.9,17,2.4,0,,9.0,2022,130
Cole Kmet,CHI,2,9,0,1.0,9,4.5,0,0.0,0,,9.0,2022,130
Chase Claypool,CHI,1,4,0,0.0,2,2.0,2,2.0,0,,9.0,2022,130
Darnell Mooney,CHI,1,2,0,0.0,0,0.0,2,2.0,0,,9.0,2022,130
