Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
T.J. Hockenson,MIN,9,9,70,0,5.0,50,5.6,20,2.2,5.6,0,,0,0.0,0,99.1,9.0,2022,127
Justin Jefferson,MIN,13,7,115,1,4.0,87,12.4,28,4.0,14.1,0,,1,7.7,1,77.4,9.0,2022,127
Adam Thielen,MIN,7,3,67,0,2.0,48,16.0,19,6.3,17.1,0,,0,0.0,0,77.7,9.0,2022,127
Dalvin Cook,MIN,6,2,9,1,1.0,7,3.5,2,1.0,0.8,0,,1,16.7,0,81.9,9.0,2022,127
Alexander Mattison,MIN,1,1,0,0,,0,0.0,0,0.0,0.0,0,,0,0.0,0,79.2,9.0,2022,127
Johnny Mundt,MIN,1,1,1,0,,1,1.0,0,0.0,1.0,0,,0,0.0,0,79.2,9.0,2022,127
K.J. Osborn,MIN,2,0,0,0,,0,,0,,16.5,0,,0,0.0,0,39.6,9.0,2022,127
Terry McLaurin,WAS,9,5,56,0,3.0,43,8.6,13,2.6,9.3,0,,0,0.0,0,74.3,9.0,2022,127
Curtis Samuel,WAS,4,3,65,1,2.0,60,20.0,5,1.7,14.0,0,,0,0.0,0,156.2,9.0,2022,127
Antonio Gibson,WAS,3,2,11,0,1.0,3,1.5,8,4.0,-0.7,0,,0,0.0,0,72.9,9.0,2022,127
Brian Robinson Jr.,WAS,2,2,-6,0,0.0,-7,-3.5,1,0.5,-3.5,0,,0,0.0,0,79.2,9.0,2022,127
John Bates,WAS,2,1,5,0,1.0,-5,-5.0,10,10.0,9.0,0,,0,0.0,0,56.2,9.0,2022,127
Dax Milne,WAS,1,1,6,1,1.0,4,4.0,2,2.0,4.0,0,,0,0.0,0,131.2,9.0,2022,127
Cam Sims,WAS,1,1,12,0,1.0,9,9.0,3,3.0,9.0,0,,0,0.0,0,116.7,9.0,2022,127
Dyami Brown,WAS,1,0,0,0,,0,,0,,6.0,0,,0,0.0,0,39.6,9.0,2022,127
Logan Thomas,WAS,3,0,0,0,,0,,0,,14.7,0,,0,0.0,1,0.0,9.0,2022,127
