Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Darrell Henderson,LAR,12,56,0,2.0,39,3.3,17,1.4,1,12.0,9.0,2022,134
Cam Akers,LAR,5,3,0,1.0,3,0.6,0,0.0,0,,9.0,2022,134
Cooper Kupp,LAR,3,1,0,0.0,1,0.3,0,0.0,0,,9.0,2022,134
Malcolm Brown,LAR,2,9,0,0.0,9,4.5,0,0.0,0,,9.0,2022,134
Matthew Stafford,LAR,2,-1,0,0.0,-1,-0.5,0,0.0,0,,9.0,2022,134
Leonard Fournette,TAM,9,19,0,1.0,16,1.8,3,0.3,0,,9.0,2022,134
Rachaad White,TAM,8,27,0,0.0,18,2.3,9,1.1,0,,9.0,2022,134
Ke'Shawn Vaughn,TAM,2,4,0,,-1,-0.5,5,2.5,1,2.0,9.0,2022,134
Chris Godwin,TAM,1,1,0,0.0,0,0.0,1,1.0,0,,9.0,2022,134
