Unnamed: 0_level_0,Unnamed: 1_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Unnamed: 7_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Fumbles,Fumbles,Fumbles,Fumbles,week,year,game_id
Player,Tm,Int,Yds,TD,Lng,PD,Sk,Comb,Solo,Ast,TFL,QBHits,FR,Yds,TD,FF,,,
Malik Herring,KAN,0,0,0,0,1,1.0,5,5,0,1,1,0,0,0,1,18.0,2023,269
Charles Omenihu,KAN,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,1,18.0,2023,269
Chris Jones,KAN,0,0,0,0,0,1.0,1,1,0,1,4,0,0,0,0,18.0,2023,269
Cam Jones,KAN,0,0,0,0,0,0.0,12,11,1,0,0,0,0,0,0,18.0,2023,269
Jack Cochrane,KAN,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0,18.0,2023,269
Chamarri Conner,KAN,0,0,0,0,0,0.0,8,8,0,0,0,0,0,0,0,18.0,2023,269
Jaylen Watson,KAN,0,0,0,0,2,0.0,8,8,0,0,0,0,0,0,0,18.0,2023,269
Deon Bush,KAN,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0,18.0,2023,269
Felix Anudike-Uzomah,KAN,0,0,0,0,0,0.0,3,3,0,2,0,0,0,0,0,18.0,2023,269
Leo Chenal,KAN,0,0,0,0,0,0.0,3,3,0,1,0,0,0,0,0,18.0,2023,269
Matt Dickerson,KAN,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0,18.0,2023,269
Nic Jones,KAN,0,0,0,0,0,0.0,3,3,0,1,1,0,0,0,0,18.0,2023,269
BJ Thompson,KAN,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0,18.0,2023,269
Tershawn Wharton,KAN,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0,18.0,2023,269
Joshua Williams,KAN,0,0,0,0,3,0.0,2,2,0,0,0,0,0,0,0,18.0,2023,269
Neil Farrell,KAN,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0,18.0,2023,269
Mike Edwards,KAN,0,0,0,0,0,0.0,0,0,0,0,0,1,97,1,0,18.0,2023,269
Richie James,KAN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2023,269
Alohi Gilman,LAC,1,0,0,0,2,0.0,3,1,2,0,0,0,0,0,0,18.0,2023,269
Khalil Mack,LAC,0,0,0,0,2,1.0,5,5,0,3,5,0,0,0,0,18.0,2023,269
Derwin James,LAC,0,0,0,0,0,0.0,8,7,1,0,1,0,0,0,0,18.0,2023,269
Eric Kendricks,LAC,0,0,0,0,1,0.0,7,7,0,0,0,0,0,0,0,18.0,2023,269
Asante Samuel Jr.,LAC,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0,18.0,2023,269
Tuli Tuipulotu,LAC,0,0,0,0,0,0.0,5,2,3,0,1,0,0,0,0,18.0,2023,269
Christopher Hinton,LAC,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0,18.0,2023,269
Nick Niemann,LAC,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0,18.0,2023,269
Otito Ogbonnia,LAC,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0,18.0,2023,269
Scott Matlock,LAC,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0,18.0,2023,269
Ja'Sir Taylor,LAC,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0,18.0,2023,269
Morgan Fox,LAC,0,0,0,0,0,0.0,2,1,1,0,1,0,0,0,0,18.0,2023,269
Daiyan Henley,LAC,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0,18.0,2023,269
Deane Leonard,LAC,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,1,18.0,2023,269
Jaylinn Hawkins,LAC,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0,18.0,2023,269
Austin Johnson,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,269
Blake Lynch,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,269
Dean Marlowe,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,269
Ty Shelby,LAC,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,18.0,2023,269
Alex Erickson,LAC,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0,2023,269
